subID,trialNum,cntBalance,correct,rt,winner,p1conf,p2conf,p1rslt,p2rslt,
btm,1,L,false,5749,2,0,0,0,0,
btm,2,L,false,3041,1,0,1,0,1,
btm,3,L,true,1825,2,0,1,1,1,
btm,4,L,true,2084,2,1,1,1,1,
btm,5,L,false,2442,1,0,0,1,0,
btm,6,L,true,1653,2,0,1,1,0,
btm,7,L,true,1791,1,0,1,1,1,
btm,8,L,true,1095,1,1,0,1,1,
btm,9,L,false,1525,1,0,1,0,1,
btm,10,L,true,3309,2,0,1,0,1,
btm,11,L,true,3060,1,1,1,1,1,
btm,12,L,true,3752,1,0,0,1,1,
btm,13,L,true,1422,2,1,0,1,1,
btm,14,L,true,1929,1,0,0,1,0,
btm,15,L,true,1860,1,0,0,1,1,
btm,16,L,true,1473,1,0,0,1,0,
btm,17,L,true,1546,2,0,1,0,0,
btm,18,L,true,4012,2,1,0,1,0,
btm,19,L,false,3127,1,0,0,0,1,
btm,20,L,false,3374,2,1,1,1,0,
btm,21,L,true,1147,1,1,1,1,1,
btm,22,L,false,2453,2,0,1,1,0,
btm,23,L,false,2046,2,0,1,0,0,
btm,24,L,false,2196,2,1,1,0,1,
btm,25,L,true,1575,2,1,1,1,1,
btm,26,L,false,955,1,0,1,1,0,
btm,27,L,true,1087,1,1,0,0,1,
btm,28,L,true,2989,1,1,0,1,1,
btm,29,L,false,2741,2,0,0,0,1,
btm,30,L,true,2029,1,1,0,1,1,
btm,31,L,false,958,1,0,1,0,1,
btm,32,L,true,1890,1,1,1,1,1,
btm,33,L,true,1209,2,1,1,1,1,
btm,34,L,true,1275,2,1,0,1,1,
btm,35,L,true,1804,1,1,1,1,1,
btm,36,L,true,2698,1,1,0,1,1,
btm,37,L,false,1787,1,0,0,0,0,
btm,38,L,true,1432,1,0,1,0,1,
btm,39,L,true,3128,1,0,0,0,1,
btm,40,L,true,1712,2,1,1,1,0,
btm,41,L,true,1334,2,1,0,1,1,
btm,42,L,true,1015,2,1,0,1,1,
btm,43,L,true,1376,1,0,1,1,1,
btm,44,L,true,879,1,0,1,1,1,
btm,45,L,true,1073,2,0,1,0,1,
btm,46,L,false,2119,2,0,1,1,0,
btm,47,L,true,1491,2,0,1,0,1,
btm,48,L,true,832,2,0,1,0,1,
btm,49,L,false,915,1,0,1,1,1,
btm,50,L,true,2677,1,1,0,1,1,
btm,51,L,true,1528,2,1,1,1,0,
btm,52,L,true,1384,1,0,0,1,0,
btm,53,L,true,1311,1,0,0,1,1,
btm,54,L,false,1448,1,0,0,0,1,
btm,55,L,true,1096,1,1,0,1,0,
btm,56,L,true,1365,1,1,1,1,1,
btm,57,L,true,1384,2,1,0,1,1,
btm,58,L,false,833,2,1,0,0,0,
btm,59,L,false,695,1,0,1,1,1,
btm,60,L,true,1108,1,0,1,1,1,
btm,61,L,false,2284,1,0,1,0,1,
btm,62,L,false,2455,2,0,1,1,0,
btm,63,L,true,796,2,1,1,1,0,
btm,64,L,true,1372,1,1,0,1,0,
btm,65,L,true,992,2,1,1,1,1,
btm,66,L,true,1311,1,1,0,1,1,
btm,67,L,true,1632,1,0,0,1,0,
btm,68,L,true,1271,2,1,1,1,1,
btm,69,L,true,2135,2,0,0,1,0,
btm,70,L,false,871,1,1,1,1,0,
btm,71,L,true,1095,1,1,1,1,1,
btm,72,L,false,1270,2,0,0,1,0,
btm,73,L,true,1064,1,0,0,1,1,
btm,74,L,true,1046,2,1,1,1,0,
btm,75,L,true,1069,2,0,1,1,1,
btm,76,L,false,2486,2,0,0,0,0,
btm,77,L,true,873,2,1,0,1,1,
btm,78,L,false,1017,1,1,0,0,1,
btm,79,L,true,1406,2,0,0,1,0,
btm,80,L,false,1367,1,0,1,1,0,
btm,81,L,true,710,2,0,1,1,1,
btm,82,L,false,780,1,1,1,0,0,
btm,83,L,true,1074,2,0,1,0,1,
btm,84,L,false,1184,1,1,0,0,1,
btm,85,L,false,623,1,0,1,1,1,
btm,86,L,false,684,2,1,1,1,0,
btm,87,L,true,830,2,1,1,1,1,
btm,88,L,true,782,2,0,1,0,1,
btm,89,L,true,822,1,1,0,1,1,
btm,90,L,false,1040,1,1,1,1,0,
btm,91,L,true,1183,1,0,0,1,1,
btm,92,L,true,1137,2,1,0,1,0,
btm,93,L,true,713,2,1,1,1,0,
btm,94,L,true,718,2,1,1,1,1,
btm,95,L,true,792,1,1,1,1,1,
btm,96,L,true,815,1,1,0,1,1,
btm,97,L,true,1464,1,0,1,1,1,
btm,98,L,false,1438,2,0,0,1,0,
btm,99,L,false,1456,1,0,0,0,0,
btm,100,L,false,1460,2,0,0,0,1,
brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,
btm,101,L,true,1569,2,1,1,1,1,
btm,102,L,false,892,2,0,0,0,0,
btm,103,L,true,762,2,0,1,1,1,
btm,104,L,false,968,2,0,0,0,0,
btm,105,L,true,639,2,1,1,1,1,
btm,106,L,true,710,2,0,1,1,1,
btm,107,L,true,1118,1,1,0,1,1,
btm,108,L,true,788,1,1,0,1,1,
btm,109,L,true,879,1,0,0,1,1,
btm,110,L,false,2375,1,0,0,0,1,
btm,111,L,true,925,1,0,0,1,1,
btm,112,L,true,992,2,1,0,1,1,
btm,113,L,false,1616,2,0,1,1,0,
btm,114,L,true,942,2,1,1,0,1,
btm,115,L,true,1174,1,1,0,1,1,
btm,116,L,true,2072,1,0,0,0,1,
btm,117,L,true,2080,1,1,0,1,1,
btm,118,L,true,1225,2,0,0,1,1,
btm,119,L,true,1426,2,1,0,1,1,
btm,120,L,true,1312,2,1,0,1,1,
btm,121,L,true,1072,2,1,0,1,1,
btm,122,L,false,1487,1,0,0,0,0,
btm,123,L,true,1496,1,1,1,1,1,
btm,124,L,true,1112,1,0,1,1,1,
