subID,trialNum,cntBalance,correct,rt,p1conf,p2conf,p1rslt,p2rslt,
jbo,1,l,true,321,0,1,1,1,
jbo,2,l,false,416,1,1,1,1,
jbo,3,l,true,461,0,0,1,0,
jbo,4,l,false,407,1,1,1,1,
jbo,5,l,true,415,0,1,0,1,
jbo,6,l,false,300,0,0,1,1,
jbo,7,l,true,1244,0,1,0,1,
jbo,8,l,false,443,1,1,0,1,
jbo,9,l,false,371,0,0,1,0,
jbo,10,l,true,729,1,0,1,0,
