subID,trialNum,cntBalance,correct,rt,p1conf,p2conf,p1rslt,p2rslt,
c8j,144,l,null,null,1,1,0,1,
c8j,145,l,null,null,1,1,1,1,
c8j,146,l,null,null,1,1,0,1,
c8j,147,l,null,null,0,0,1,1,
c8j,148,l,null,null,0,1,1,0,
c8j,149,l,null,null,0,0,1,1,
c8j,150,l,null,null,1,0,1,1,
c8j,151,l,null,null,1,1,1,0,
c8j,152,l,null,null,0,1,1,1,
c8j,153,l,null,null,1,0,1,1,
c8j,154,l,null,null,0,0,0,1,
c8j,155,l,null,null,1,0,1,0,
c8j,156,l,null,null,0,0,0,1,
c8j,157,l,null,null,1,0,1,0,
c8j,158,l,null,null,1,0,0,0,
c8j,159,l,null,null,1,0,1,1,
c8j,160,l,null,null,1,1,1,1,
c8j,161,l,null,null,0,1,0,1,
c8j,162,l,null,null,1,1,0,1,
c8j,163,l,null,null,0,1,1,1,
c8j,164,l,null,null,1,0,1,0,
c8j,165,l,null,null,1,1,1,0,
c8j,166,l,null,null,1,0,0,1,
c8j,167,l,null,null,0,0,1,0,
c8j,168,l,null,null,0,1,0,0,
c8j,169,l,null,null,1,1,0,1,
c8j,170,l,null,null,1,1,1,1,
c8j,171,l,null,null,1,0,1,0,
c8j,172,l,null,null,0,1,1,1,
c8j,173,l,null,null,0,0,1,0,
c8j,174,l,null,null,1,0,1,1,
c8j,175,l,null,null,1,0,1,1,
c8j,176,l,null,null,0,0,1,0,
c8j,177,l,null,null,0,1,1,1,
c8j,178,l,null,null,1,0,1,0,
c8j,179,l,null,null,1,0,0,1,
c8j,180,l,null,null,1,1,1,1,
c8j,181,l,null,null,1,1,1,1,
c8j,182,l,null,null,1,0,1,0,
c8j,183,l,null,null,1,1,0,1,
c8j,184,l,null,null,1,1,1,1,
c8j,185,l,null,null,1,0,1,1,
c8j,186,l,null,null,1,0,1,1,
c8j,187,l,null,null,0,1,1,1,
c8j,188,l,null,null,0,1,1,0,
c8j,189,l,null,null,0,1,1,1,
c8j,190,l,null,null,0,1,0,0,
c8j,191,l,null,null,1,1,1,1,
c8j,192,l,null,null,1,1,1,1,
c8j,193,l,null,null,1,0,0,0,
c8j,194,l,null,null,1,1,1,1,
c8j,195,l,null,null,1,1,1,1,
c8j,196,l,null,null,1,0,1,0,
c8j,197,l,null,null,1,1,0,1,
c8j,198,l,null,null,1,0,0,1,
c8j,199,l,null,null,0,1,1,1,
c8j,200,l,null,null,0,0,1,1,
brk,brk,brk,brk,brk,brk,brk,brk,brk,
c8j,201,l,null,null,1,1,1,1,
c8j,202,l,null,null,0,0,1,0,
c8j,203,l,null,null,1,0,1,1,
c8j,204,l,null,null,1,1,0,1,
c8j,205,l,null,null,0,0,1,1,
c8j,206,l,null,null,1,0,0,0,
c8j,207,l,null,null,1,1,1,1,
c8j,208,l,null,null,1,0,1,1,
c8j,209,l,null,null,1,0,0,0,
c8j,210,l,null,null,0,0,1,0,
c8j,211,l,null,null,1,1,1,1,
c8j,212,l,null,null,0,0,0,1,
c8j,213,l,null,null,0,0,1,1,
c8j,214,l,null,null,1,0,1,0,
c8j,215,l,null,null,0,1,1,0,
c8j,216,l,null,null,0,0,1,0,
c8j,217,l,null,null,0,1,1,1,
c8j,218,l,null,null,0,1,1,1,
c8j,219,l,null,null,1,1,1,0,
c8j,220,l,null,null,1,1,1,1,
c8j,221,l,null,null,1,1,1,1,
c8j,222,l,null,null,0,1,1,0,
c8j,223,l,null,null,1,1,1,0,
c8j,224,l,null,null,0,1,1,1,
c8j,225,l,null,null,1,1,1,1,
c8j,226,l,null,null,1,1,0,1,
c8j,227,l,null,null,1,0,0,1,
c8j,228,l,null,null,1,1,0,1,
c8j,229,l,null,null,0,0,0,1,
c8j,230,l,null,null,1,0,1,1,
c8j,231,l,null,null,1,1,1,1,
c8j,232,l,null,null,1,1,0,1,
c8j,233,l,null,null,0,0,1,1,
c8j,234,l,null,null,0,1,1,1,
c8j,235,l,null,null,1,1,1,1,
c8j,236,l,null,null,1,0,1,1,
c8j,237,l,null,null,0,0,1,1,
c8j,238,l,null,null,0,1,1,1,
c8j,239,l,null,null,0,0,0,0,
c8j,240,l,null,null,1,1,0,1,
c8j,241,l,null,null,1,1,1,1,
c8j,242,l,null,null,1,1,1,1,
c8j,243,l,null,null,0,1,0,1,
c8j,244,l,null,null,0,0,1,1,
c8j,245,l,null,null,0,0,1,0,
c8j,246,l,null,null,0,1,1,1,
c8j,247,l,null,null,0,1,1,1,
c8j,248,l,null,null,1,0,0,1,
c8j,249,l,null,null,0,0,1,0,
c8j,250,l,null,null,0,1,1,1,
c8j,251,l,null,null,0,1,1,1,
c8j,252,l,null,null,1,0,1,1,
c8j,253,l,null,null,0,1,1,1,
c8j,254,l,null,null,0,1,0,1,
c8j,255,l,null,null,0,1,1,0,
c8j,256,l,null,null,1,1,1,1,
c8j,257,l,null,null,0,0,0,0,
c8j,258,l,null,null,1,1,1,1,
c8j,259,l,null,null,0,0,0,1,
c8j,260,l,null,null,0,0,0,1,
c8j,261,l,null,null,0,1,1,0,
c8j,262,l,null,null,1,0,1,1,
c8j,263,l,null,null,1,1,1,1,
c8j,264,l,null,null,0,0,1,1,
c8j,265,l,null,null,1,0,1,1,
c8j,266,l,null,null,1,0,0,0,
c8j,267,l,null,null,1,1,1,1,
c8j,268,l,null,null,0,1,0,0,
c8j,269,l,null,null,0,0,1,1,
c8j,270,l,null,null,1,0,1,0,
c8j,271,l,null,null,0,0,1,0,
c8j,272,l,null,null,1,1,1,1,
c8j,273,l,null,null,1,1,1,1,
c8j,274,l,null,null,0,1,0,1,
c8j,275,l,null,null,0,1,1,0,
c8j,276,l,null,null,0,0,1,1,
c8j,277,l,null,null,0,1,1,1,
c8j,278,l,null,null,1,1,1,0,
c8j,279,l,null,null,1,0,1,1,
c8j,280,l,null,null,0,0,0,0,
c8j,281,l,null,null,0,1,0,1,
c8j,282,l,null,null,1,0,1,0,
c8j,283,l,null,null,1,0,1,1,
c8j,284,l,null,null,1,0,1,1,
c8j,285,l,null,null,1,1,1,1,
c8j,286,l,null,null,0,0,0,1,
c8j,287,l,null,null,0,0,1,1,
c8j,288,l,null,null,0,0,1,0,
c8j,289,l,null,null,0,1,1,1,
c8j,290,l,null,null,0,1,1,1,
c8j,291,l,null,null,0,1,1,1,
c8j,292,l,null,null,0,1,1,1,
c8j,293,l,null,null,0,0,1,1,
c8j,294,l,null,null,1,1,1,1,
c8j,295,l,null,null,1,1,1,1,
c8j,296,l,null,null,0,0,1,1,
c8j,297,l,null,null,0,1,1,0,
c8j,298,l,null,null,1,1,0,1,
c8j,299,l,null,null,1,0,1,1,
c8j,300,l,null,null,1,0,0,1,
brk,brk,brk,brk,brk,brk,brk,brk,brk,
c8j,301,l,null,null,0,0,1,0,
c8j,302,l,null,null,0,1,1,1,
c8j,303,l,null,null,0,1,0,1,
c8j,304,l,null,null,1,0,1,0,
c8j,305,l,null,null,1,1,1,1,
c8j,306,l,null,null,1,0,1,1,
c8j,307,l,null,null,0,0,0,0,
c8j,308,l,null,null,0,1,1,1,
c8j,309,l,null,null,1,0,0,0,
c8j,310,l,null,null,0,1,1,1,
c8j,311,l,null,null,1,1,1,0,
c8j,312,l,null,null,0,1,1,1,
c8j,313,l,null,null,1,1,0,0,
c8j,314,l,null,null,0,1,1,1,
c8j,315,l,null,null,0,1,0,0,
c8j,316,l,null,null,1,0,0,0,
c8j,317,l,null,null,1,0,1,0,
c8j,318,l,null,null,0,0,1,1,
c8j,319,l,null,null,0,0,0,1,
c8j,320,l,null,null,0,1,1,1,
c8j,321,l,null,null,1,1,1,0,
c8j,322,l,null,null,0,1,0,1,
c8j,323,l,null,null,1,0,1,0,
c8j,324,l,null,null,0,0,1,0,
c8j,325,l,null,null,1,1,0,1,
c8j,326,l,null,null,1,1,1,1,
c8j,327,l,null,null,1,1,1,1,
c8j,328,l,null,null,0,1,1,0,
c8j,329,l,null,null,1,0,1,1,
c8j,330,l,null,null,1,0,0,0,
c8j,331,l,null,null,0,1,1,1,
c8j,332,l,null,null,0,0,1,0,
c8j,333,l,null,null,1,1,1,1,
c8j,334,l,null,null,0,1,1,1,
c8j,335,l,null,null,1,1,1,1,
c8j,336,l,null,null,1,0,0,1,
c8j,337,l,null,null,0,0,1,0,
c8j,338,l,null,null,0,1,1,1,
c8j,339,l,null,null,1,1,1,1,
c8j,340,l,null,null,1,0,1,0,
c8j,341,l,null,null,1,0,1,0,
c8j,342,l,null,null,0,1,1,1,
c8j,343,l,null,null,1,0,1,1,
c8j,344,l,null,null,0,1,1,1,
c8j,345,l,null,null,1,1,1,1,
c8j,346,l,null,null,1,0,1,0,
c8j,347,l,null,null,1,0,0,1,
c8j,348,l,null,null,0,1,1,1,
c8j,349,l,null,null,0,1,1,1,
c8j,350,l,null,null,0,1,1,1,
c8j,351,l,null,null,0,1,0,1,
c8j,352,l,null,null,0,0,1,1,
c8j,353,l,null,null,1,0,1,1,
c8j,354,l,null,null,1,0,1,0,
c8j,355,l,null,null,1,1,1,1,
c8j,356,l,null,null,0,1,1,1,
c8j,357,l,null,null,0,0,1,1,
c8j,358,l,null,null,0,1,1,1,
c8j,359,l,null,null,1,0,1,0,
c8j,360,l,null,null,0,0,1,0,
c8j,361,l,null,null,0,0,1,1,
c8j,362,l,null,null,1,0,1,1,
c8j,363,l,null,null,1,1,1,1,
c8j,364,l,null,null,0,1,1,1,
c8j,365,l,null,null,1,0,1,1,
c8j,366,l,null,null,1,1,0,1,
c8j,367,l,null,null,1,1,1,1,
c8j,368,l,null,null,0,0,1,1,
c8j,369,l,null,null,0,1,1,1,
c8j,370,l,null,null,0,0,1,0,
c8j,371,l,null,null,1,0,1,0,
c8j,372,l,null,null,1,0,1,0,
c8j,373,l,null,null,1,0,1,1,
c8j,374,l,null,null,1,1,1,0,
c8j,375,l,null,null,1,1,1,0,
c8j,376,l,null,null,0,1,1,1,
c8j,377,l,null,null,1,0,1,0,
c8j,378,l,null,null,0,0,1,0,
c8j,379,l,null,null,1,1,0,1,
c8j,380,l,null,null,1,0,1,1,
c8j,381,l,null,null,0,1,1,0,
c8j,382,l,null,null,0,0,1,1,
c8j,383,l,null,null,1,1,1,1,
c8j,384,l,null,null,0,1,1,0,
c8j,385,l,null,null,0,0,0,1,
c8j,386,l,null,null,1,0,1,0,
c8j,387,l,null,null,0,1,1,1,
c8j,388,l,null,null,1,1,1,1,
c8j,389,l,null,null,0,0,1,0,
c8j,390,l,null,null,0,1,1,1,
c8j,391,l,null,null,0,0,0,0,
c8j,392,l,null,null,0,1,1,1,
c8j,393,l,null,null,1,0,1,1,
c8j,394,l,null,null,1,0,1,1,
c8j,395,l,null,null,0,1,1,0,
c8j,396,l,null,null,1,0,1,1,
c8j,397,l,null,null,0,0,0,0,
c8j,398,l,null,null,0,1,1,1,
c8j,399,l,null,null,1,0,1,1,
c8j,400,l,null,null,0,1,0,1,
