subID,trialNum,cntBalance,correct,rt,winner,p1conf,p2conf,p1rslt,p2rslt,
aea,1,R,true,5708,1,0,0,0,0,
aea,2,R,true,8508,1,0,1,1,1,
aea,3,R,true,6977,2,1,1,1,0,
aea,4,R,false,10745,1,0,1,1,0,
aea,5,R,false,5617,2,0,0,1,1,
aea,6,R,true,13641,2,1,0,1,1,
aea,7,R,false,5814,2,1,0,0,1,
aea,8,R,false,6869,2,0,1,1,1,
aea,9,R,false,7278,2,1,1,0,1,
aea,10,R,true,4636,2,0,0,1,0,
aea,11,R,false,8337,2,1,1,0,1,
aea,12,R,true,3744,1,0,0,0,1,
aea,13,R,false,5774,2,1,0,0,1,
aea,14,R,true,5168,1,0,1,0,0,
aea,15,R,false,4142,1,0,0,1,0,
aea,16,R,true,9545,2,0,1,1,1,
aea,17,R,true,6223,1,1,1,0,1,
aea,18,R,false,8360,2,1,1,1,1,
aea,19,R,true,6669,1,0,0,0,1,
aea,20,R,true,14473,1,1,1,1,1,
aea,21,R,true,4093,2,0,1,0,1,
aea,22,R,true,2527,1,0,1,1,1,
aea,23,R,false,6457,2,1,0,1,0,
aea,24,R,true,2251,1,1,1,1,1,
aea,25,R,false,5923,2,1,1,1,0,
aea,26,R,true,2872,1,0,1,0,1,
aea,27,R,true,4741,1,0,0,0,1,
aea,28,R,false,4302,2,0,1,1,0,
aea,29,R,false,4744,1,1,0,1,1,
aea,30,R,true,3064,1,1,1,1,1,
aea,31,R,true,5831,2,1,0,1,0,
aea,32,R,true,3451,2,1,1,1,0,
aea,33,R,true,3785,2,1,0,1,1,
aea,34,R,true,3559,1,1,0,1,1,
aea,35,R,true,3983,1,1,1,1,1,
aea,36,R,false,3706,2,0,0,1,1,
aea,37,R,true,3425,1,0,1,0,1,
aea,38,R,false,3153,1,0,0,1,0,
aea,39,R,true,7231,2,0,1,0,1,
aea,40,R,true,3120,1,0,1,1,1,
aea,41,R,true,2575,2,1,1,1,1,
aea,42,R,true,2384,2,1,1,1,1,
aea,43,R,false,2707,1,1,0,0,1,
aea,44,R,false,4499,2,1,0,1,0,
aea,45,R,true,3125,1,0,1,1,1,
aea,46,R,false,9825,1,0,0,0,1,
aea,47,R,true,5423,2,1,0,1,1,
aea,48,R,false,3039,2,1,1,0,0,
aea,49,R,true,3607,2,1,0,1,1,
aea,50,R,false,2736,2,0,0,1,1,
aea,51,R,false,2834,2,0,0,1,0,
aea,52,R,true,4344,2,0,0,1,1,
aea,53,R,true,3952,2,1,0,1,0,
aea,54,R,true,2626,2,1,0,1,1,
aea,55,R,true,6844,2,0,1,1,1,
aea,56,R,false,3352,1,0,0,1,1,
aea,57,R,true,2797,2,0,1,1,1,
aea,58,R,false,10320,1,1,0,0,1,
aea,59,R,true,2719,2,1,1,1,1,
aea,60,R,true,2773,1,1,1,1,1,
aea,61,R,false,2767,2,1,1,1,0,
aea,62,R,false,2991,1,1,0,0,1,
aea,63,R,true,2379,2,1,1,0,1,
aea,64,R,true,2769,1,0,0,1,1,
aea,65,R,true,6724,2,1,1,1,1,
aea,66,R,true,2695,1,1,0,1,1,
aea,67,R,true,1334,1,0,1,0,1,
aea,68,R,true,567,2,0,1,1,1,
aea,69,R,true,2156,1,1,1,0,0,
aea,70,R,false,599,2,1,1,1,0,
aea,71,R,false,1234,2,0,0,0,1,
aea,72,R,false,755,2,0,0,1,1,
aea,73,R,false,2791,2,1,0,0,1,
aea,74,R,true,3296,2,1,1,1,1,
aea,75,R,false,2373,2,1,1,0,1,
aea,76,R,true,2535,2,1,0,1,1,
aea,77,R,true,2859,2,0,1,1,1,
aea,78,R,true,1765,2,1,1,1,1,
aea,79,R,false,2781,1,0,1,1,0,
aea,80,R,true,2503,2,1,1,1,0,
aea,81,R,false,4387,1,0,0,1,1,
aea,82,R,true,2477,1,0,1,1,1,
aea,83,R,true,2611,2,0,1,1,0,
aea,84,R,true,895,1,0,1,1,1,
aea,85,R,true,2005,1,1,1,1,1,
aea,86,R,true,2278,2,0,1,0,1,
aea,87,R,true,2068,2,0,0,1,1,
aea,88,R,false,4339,2,1,0,0,1,
aea,89,R,true,2290,1,1,0,1,1,
aea,90,R,false,3526,1,0,1,0,1,
aea,91,R,true,2124,1,1,0,1,1,
aea,92,R,true,2084,1,0,1,1,1,
aea,93,R,false,3316,1,1,1,0,1,
aea,94,R,true,1167,2,1,0,1,1,
aea,95,R,true,1102,1,1,1,1,1,
aea,96,R,true,1196,1,1,1,1,1,
aea,97,R,true,4598,1,0,1,0,1,
aea,98,R,false,2001,2,0,1,0,0,
aea,99,R,false,2842,1,0,0,0,1,
aea,100,R,false,3044,1,0,0,0,1,
