subID,trialNum,cntBalance,correct,rt,winner,p1conf,p2conf,p1rslt,p2rslt,
f88,206,R,true,1630,2,0,1,0,1,
f88,207,R,true,1662,1,1,1,1,1,
f88,208,R,true,4335,1,1,0,1,1,
f88,209,R,true,3940,1,0,0,1,0,
f88,210,R,false,1715,2,1,0,1,1,
f88,211,R,true,3227,2,0,1,0,1,
f88,212,R,true,1977,1,0,0,1,0,
f88,213,R,true,5014,1,1,1,1,0,
f88,214,R,true,1448,1,1,0,1,1,
f88,215,R,true,3797,2,1,1,0,1,
f88,216,R,false,2761,1,1,1,1,0,
f88,217,R,true,1875,2,1,1,1,1,
f88,218,R,true,996,1,1,0,1,1,
f88,219,R,true,2946,2,0,1,1,1,
f88,220,R,false,1239,1,1,0,0,1,
f88,221,R,false,3542,2,1,1,1,0,
f88,222,R,true,1239,2,1,1,1,1,
f88,223,R,false,1864,2,0,0,0,0,
f88,224,R,true,1609,1,1,1,1,1,
f88,225,R,true,1259,2,1,1,1,1,
f88,226,R,false,2815,2,1,0,0,1,
f88,227,R,true,5601,2,0,1,1,1,
f88,228,R,true,2461,1,0,0,1,1,
f88,229,R,true,2664,2,1,1,0,1,
f88,230,R,false,2207,2,0,0,0,1,
f88,231,R,true,3121,1,1,1,1,1,
f88,232,R,true,1812,2,1,0,1,1,
f88,233,R,true,3712,1,0,1,0,1,
f88,234,R,true,4720,1,1,0,1,1,
f88,235,R,true,5540,2,1,1,1,1,
f88,236,R,true,2519,2,0,1,1,1,
f88,237,R,true,1514,1,1,1,1,1,
f88,238,R,true,1523,1,0,0,1,1,
f88,239,R,false,6301,2,1,0,0,1,
f88,240,R,true,1566,1,1,1,1,1,
f88,241,R,true,2400,1,0,0,1,1,
f88,242,R,true,1775,2,1,0,1,1,
f88,243,R,true,1641,2,0,1,1,1,
f88,244,R,true,1475,1,0,1,1,1,
f88,245,R,true,2798,1,1,1,0,1,
f88,246,R,true,1460,1,1,1,1,1,
f88,247,R,true,2713,1,1,0,1,1,
f88,248,R,false,1928,2,0,1,1,1,
f88,249,R,true,1836,2,0,0,0,0,
f88,250,R,false,2430,1,1,1,1,0,
f88,251,R,true,1805,2,1,0,1,1,
f88,252,R,false,5823,1,0,1,0,0,
f88,253,R,true,2894,2,0,0,1,1,
f88,254,R,true,1256,2,0,0,1,1,
f88,255,R,true,7005,1,0,0,1,1,
f88,256,R,true,1752,2,1,0,1,1,
f88,257,R,true,3703,2,0,1,1,1,
f88,258,R,true,2054,2,1,1,1,1,
f88,259,R,true,1021,1,0,0,1,1,
f88,260,R,false,984,1,0,1,1,0,
f88,261,R,true,1901,2,1,1,0,1,
f88,262,R,true,1147,2,1,1,0,1,
f88,263,R,true,1442,1,1,1,1,1,
f88,264,R,true,1378,1,0,0,1,1,
f88,265,R,true,1334,2,0,1,0,1,
f88,266,R,false,10841,2,1,0,0,1,
f88,267,R,true,13368,1,0,0,1,0,
f88,268,R,true,1792,2,1,1,1,1,
f88,269,R,true,1198,1,1,1,1,1,
f88,270,R,true,1075,2,0,1,1,1,
f88,271,R,true,1671,1,1,0,1,0,
f88,272,R,false,1960,1,1,0,0,1,
f88,273,R,true,1690,1,1,1,1,1,
f88,274,R,false,1837,1,1,0,0,0,
f88,275,R,true,2223,1,1,0,1,0,
f88,276,R,true,6229,1,0,1,1,1,
f88,277,R,true,1316,1,1,1,1,1,
f88,278,R,false,5745,1,1,1,0,0,
f88,279,R,true,2733,1,1,1,0,1,
f88,280,R,true,1766,2,0,0,1,1,
f88,281,R,false,3268,1,0,1,0,0,
f88,282,R,true,1813,1,0,1,1,1,
f88,283,R,true,3936,1,0,0,1,1,
f88,284,R,true,1323,1,1,1,1,1,
f88,285,R,true,2248,2,1,0,1,1,
f88,286,R,false,2942,1,1,0,0,1,
f88,287,R,false,1975,1,1,0,0,1,
f88,288,R,true,1219,1,0,1,0,1,
f88,289,R,false,8016,1,0,0,0,1,
f88,290,R,false,1113,2,1,0,0,0,
f88,291,R,true,2329,2,1,0,1,0,
f88,292,R,true,1572,1,1,0,1,0,
f88,293,R,true,1911,1,1,1,1,1,
f88,294,R,true,1861,2,0,0,1,0,
f88,295,R,true,1824,2,1,0,1,0,
f88,296,R,true,1774,2,0,0,1,1,
f88,297,R,false,1685,1,0,0,1,1,
f88,298,R,true,1577,2,1,0,1,1,
f88,299,R,true,3110,1,1,1,1,1,
f88,300,R,true,2409,2,0,1,1,1,
brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,
f88,301,R,true,14715,2,1,1,1,1,
f88,302,R,true,1279,2,0,1,1,1,
f88,303,R,true,1501,2,1,0,1,1,
f88,304,R,true,1608,2,0,0,1,0,
f88,305,R,true,1697,2,1,1,1,1,
f88,306,R,true,2269,2,0,1,1,1,
f88,307,R,true,5372,1,0,1,0,1,
f88,308,R,true,1310,2,0,0,1,1,
f88,309,R,false,1272,1,0,1,1,0,
f88,310,R,true,4614,2,0,0,1,1,
f88,311,R,true,1314,2,1,1,1,1,
f88,312,R,true,1450,2,1,1,1,1,
f88,313,R,true,1933,2,0,0,1,0,
f88,314,R,false,2393,2,1,1,1,0,
f88,315,R,false,1300,1,0,1,1,0,
f88,316,R,true,1503,2,0,1,1,1,
f88,317,R,false,2289,2,0,0,0,0,
f88,318,R,true,1088,2,1,0,0,1,
f88,319,R,true,1616,2,0,0,1,1,
f88,320,R,true,1534,1,0,1,1,1,
f88,321,R,true,933,2,0,1,0,1,
f88,322,R,true,2904,1,1,0,1,0,
f88,323,R,true,1642,1,1,1,1,1,
f88,324,R,true,1192,1,0,1,1,1,
f88,325,R,true,3476,1,0,1,1,1,
