"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","timeout","failed_images","failed_audio","failed_video","view_history","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","outcome","p1conf","p2conf","p1rslt","p2rslt","correct","stimulus","question_order"
"true","fullscreen","0","3394","0.0-0.0-0.0","94t","[""L""]","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3399","0.0-0.0-1.0","94t","[""L""]","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","instructions","2","50652","0.0-1.0","94t","[""L""]","","","","","[{""page_index"":0,""viewing_time"":6507},{""page_index"":1,""viewing_time"":18976},{""page_index"":2,""viewing_time"":21768}]","47252","","","","","","","","","","","","","",""
"","psychophysics","3","61916","0.0-2.0-0.0","94t","[""L""]","","","","","","10560","key","z","z","16.671814814814812","912","513","1","1","1","1","1","true","",""
"","psychophysics","4","62920","0.0-2.0-1.0","94t","[""L""]","","","","","","null","key","null","null","16.671949152542318","912","513","1","1","1","1","1","","",""
"","psychophysics","5","63924","0.0-2.0-2.0-0.0","94t","[""L""]","","","","","","null","key","null","null","16.671866666666634","912","513","1","1","1","1","1","","",""
"","psychophysics","6","67751","0.0-2.0-0.1","94t","[""L""]","","","","","","3126","key","m","m","16.67179824561406","912","513","2","0","1","0","1","true","",""
"","psychophysics","7","68755","0.0-2.0-1.1","94t","[""L""]","","","","","","null","key","null","null","16.67254237288124","912","513","2","0","1","0","1","","",""
"","psychophysics","8","69758","0.0-2.0-2.1-0.1","94t","[""L""]","","","","","","null","key","null","null","16.671949999999924","912","513","2","0","1","0","1","","",""
"","psychophysics","9","72567","0.0-2.0-0.2","94t","[""L""]","","","","","","2106","key","z","z","16.671904191616758","912","513","2","1","0","1","0","false","",""
"","psychophysics","10","73570","0.0-2.0-1.2","94t","[""L""]","","","","","","null","key","null","null","16.671813559322075","912","513","2","1","0","1","0","","",""
"","psychophysics","11","74573","0.0-2.0-3.2-0.2","94t","[""L""]","","","","","","null","key","null","null","16.67293220338973","912","513","2","1","0","1","0","","",""
"","psychophysics","12","77687","0.0-2.0-0.3","94t","[""L""]","","","","","","2412","key","m","m","16.671935483871025","912","513","2","0","0","1","1","true","",""
"","psychophysics","13","78691","0.0-2.0-1.3","94t","[""L""]","","","","","","null","key","null","null","16.670898305084723","912","513","2","0","0","1","1","","",""
"","psychophysics","14","79695","0.0-2.0-2.3-0.3","94t","[""L""]","","","","","","null","key","null","null","16.671449999999943","912","513","2","0","0","1","1","","",""
"","psychophysics","15","83025","0.0-2.0-0.4","94t","[""L""]","","","","","","2628","key","z","z","16.67223737373739","912","513","1","1","1","1","0","true","",""
"","psychophysics","16","84032","0.0-2.0-1.4","94t","[""L""]","","","","","","null","key","null","null","16.670400000000033","912","513","1","1","1","1","0","","",""
"","psychophysics","17","85035","0.0-2.0-2.4-0.4","94t","[""L""]","","","","","","null","key","null","null","16.67250847457627","912","513","1","1","1","1","0","","",""
