"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","timeout","failed_images","failed_audio","failed_video","view_history","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","outcome","p1conf","p2conf","p1rslt","p2rslt","correct","stimulus","question_order"
"","psychophysics","39","230211","0.0-2.0-0.12","0uk","[""L""]","","","","","","1488","key","m","m","16.685561538461478","798","448.5","2","1","0","1","0","true","",""
"","psychophysics","40","231221","0.0-2.0-1.12","0uk","[""L""]","","","","","","null","key","null","null","16.68716666666684","798","448.5","2","1","0","1","0","","",""
"","psychophysics","41","232230","0.0-2.0-2.12-0.12","0uk","[""L""]","","","","","","null","key","null","null","16.687322033898237","798","448.5","2","1","0","1","0","","",""
"","psychophysics","42","235266","0.0-2.0-0.13","0uk","[""L""]","","","","","","2333","key","z","z","16.68620441988939","798","448.5","2","1","1","0","1","false","",""
"","psychophysics","43","236277","0.0-2.0-1.13","0uk","[""L""]","","","","","","null","key","null","null","16.68703333333348","798","448.5","2","1","1","0","1","","",""
"","psychophysics","44","237285","0.0-2.0-3.13-0.13","0uk","[""L""]","","","","","","null","key","null","null","16.686389830508524","798","448.5","2","1","1","0","1","","",""
"","psychophysics","45","238802","0.0-2.0-0.14","0uk","[""L""]","","","","","","814","key","m","m","16.686822222222045","798","448.5","1","0","0","0","0","false","",""
"","psychophysics","46","239810","0.0-2.0-1.14","0uk","[""L""]","","","","","","null","key","null","null","16.687152542372658","798","448.5","1","0","0","0","0","","",""
"","psychophysics","47","240819","0.0-2.0-3.14-0.14","0uk","[""L""]","","","","","","null","key","null","null","16.686333333333216","798","448.5","1","0","0","0","0","","",""
"","psychophysics","48","242707","0.0-2.0-0.15","0uk","[""L""]","","","","","","1184","key","m","m","16.686276785714394","798","448.5","2","1","1","1","1","true","",""
"","psychophysics","49","243714","0.0-2.0-1.15","0uk","[""L""]","","","","","","null","key","null","null","16.687033898305145","798","448.5","2","1","1","1","1","","",""
"","psychophysics","50","244723","0.0-2.0-2.15-0.15","0uk","[""L""]","","","","","","null","key","null","null","16.686650000000373","798","448.5","2","1","1","1","1","","",""
"","psychophysics","51","245674","0.0-2.0-0.16","0uk","[""L""]","","","","","","248","key","m","m","16.687571428571182","798","448.5","2","1","1","1","0","true","",""
"","psychophysics","52","246682","0.0-2.0-1.16","0uk","[""L""]","","","","","","null","key","null","null","16.685491525423537","798","448.5","2","1","1","1","0","","",""
"","psychophysics","53","247692","0.0-2.0-2.16-0.16","0uk","[""L""]","","","","","","null","key","null","null","16.686599999999938","798","448.5","2","1","1","1","0","","",""
"","psychophysics","54","248930","0.0-2.0-0.17","0uk","[""L""]","","","","","","534","key","m","m","16.68660273972607","798","448.5","1","0","1","0","0","false","",""
"","psychophysics","55","249937","0.0-2.0-1.17","0uk","[""L""]","","","","","","null","key","null","null","16.68703389830465","798","448.5","1","0","1","0","0","","",""
"","psychophysics","56","250946","0.0-2.0-3.17-0.17","0uk","[""L""]","","","","","","null","key","null","null","16.687283333333713","798","448.5","1","0","1","0","0","","",""
"","psychophysics","57","252250","0.0-2.0-0.18","0uk","[""L""]","","","","","","600","key","m","m","16.685753246753436","798","448.5","1","1","1","1","0","false","",""
"","psychophysics","58","253258","0.0-2.0-1.18","0uk","[""L""]","","","","","","null","key","null","null","16.686898305084284","798","448.5","1","1","1","1","0","","",""
"","psychophysics","59","254267","0.0-2.0-3.18-0.18","0uk","[""L""]","","","","","","null","key","null","null","16.68563333333344","798","448.5","1","1","1","1","0","","",""
"","psychophysics","60","257243","0.0-2.0-0.19","0uk","[""L""]","","","","","","2272","key","z","z","16.686316384180806","798","448.5","2","1","1","1","0","false","",""
"","psychophysics","61","258252","0.0-2.0-1.19","0uk","[""L""]","","","","","","null","key","null","null","16.68626666666678","798","448.5","2","1","1","1","0","","",""
"","psychophysics","62","259261","0.0-2.0-3.19-0.19","0uk","[""L""]","","","","","","null","key","null","null","16.68513559322001","798","448.5","2","1","1","1","0","","",""
"","psychophysics","63","260658","0.0-2.0-0.20","0uk","[""L""]","","","","","","694","key","m","m","16.687373493975855","798","448.5","2","0","0","0","1","true","",""
"","psychophysics","64","261666","0.0-2.0-1.20","0uk","[""L""]","","","","","","null","key","null","null","16.686610169491683","798","448.5","2","0","0","0","1","","",""
"","psychophysics","65","262675","0.0-2.0-2.20-0.20","0uk","[""L""]","","","","","","null","key","null","null","16.6864333333336","798","448.5","2","0","0","0","1","","",""
"","psychophysics","66","264098","0.0-2.0-0.21","0uk","[""L""]","","","","","","719","key","m","m","16.68639285714224","798","448.5","2","1","0","0","1","true","",""
"","psychophysics","67","265105","0.0-2.0-1.21","0uk","[""L""]","","","","","","null","key","null","null","16.68696610169422","798","448.5","2","1","0","0","1","","",""
"","psychophysics","68","266114","0.0-2.0-2.21-0.21","0uk","[""L""]","","","","","","null","key","null","null","16.687266666666254","798","448.5","2","1","0","0","1","","",""
