"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","timeout","failed_images","failed_audio","failed_video","view_history","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","outcome","p1conf","p2conf","p1rslt","p2rslt","correct","stimulus","question_order"
"true","fullscreen","0","2869","0.0-0.0-0.0","ht1","[""R""]","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2874","0.0-0.0-1.0","ht1","[""R""]","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","instructions","2","134240","0.0-1.0","ht1","[""R""]","","","","","[{""page_index"":0,""viewing_time"":97956},{""page_index"":1,""viewing_time"":17400},{""page_index"":2,""viewing_time"":16008}]","131364","","","","","","","","","","","","","",""
"","psychophysics","3","139577","0.0-2.0-0.0","ht1","[""R""]","","","","","","4621","key","z","z","16.685626959247728","740.5","416.5","2","1","0","1","1","false","",""
"","psychophysics","4","140583","0.0-2.0-1.0","ht1","[""R""]","","","","","","null","key","null","null","16.68666666666686","740.5","416.5","2","1","0","1","1","","",""
"","psychophysics","5","141595","0.0-2.0-3.0-0.0","ht1","[""R""]","","","","","","null","key","null","null","16.686203389830585","740.5","416.5","2","1","0","1","1","","",""
"","psychophysics","6","148490","0.0-2.0-0.1","ht1","[""R""]","","","","","","6186","key","z","z","16.686007281553422","740.5","416.5","2","1","0","1","0","false","",""
"","psychophysics","7","149498","0.0-2.0-1.1","ht1","[""R""]","","","","","","null","key","null","null","16.687283333333713","740.5","416.5","2","1","0","1","0","","",""
"","psychophysics","8","150508","0.0-2.0-3.1-0.1","ht1","[""R""]","","","","","","null","key","null","null","16.68684745762671","740.5","416.5","2","1","0","1","0","","",""
"","psychophysics","9","154168","0.0-2.0-0.2","ht1","[""R""]","","","","","","2955","key","z","z","16.685876712328877","740.5","416.5","2","1","0","1","0","false","",""
"","psychophysics","10","155176","0.0-2.0-1.2","ht1","[""R""]","","","","","","null","key","null","null","16.68567796610197","740.5","416.5","2","1","0","1","0","","",""
"","psychophysics","11","156186","0.0-2.0-3.2-0.2","ht1","[""R""]","","","","","","null","key","null","null","16.687149999999868","740.5","416.5","2","1","0","1","0","","",""
"","psychophysics","12","163721","0.0-2.0-0.3","ht1","[""R""]","","","","","","6830","key","m","m","16.685862222222237","740.5","416.5","2","0","1","1","1","true","",""
"","psychophysics","13","164729","0.0-2.0-1.3","ht1","[""R""]","","","","","","null","key","null","null","16.68723333333328","740.5","416.5","2","0","1","1","1","","",""
"","psychophysics","14","165738","0.0-2.0-2.3-0.3","ht1","[""R""]","","","","","","null","key","null","null","16.68594915254221","740.5","416.5","2","0","1","1","1","","",""
"","psychophysics","15","172856","0.0-2.0-0.4","ht1","[""R""]","","","","","","6413","key","z","z","16.685830985915537","740.5","416.5","2","1","1","1","0","false","",""
"","psychophysics","16","173864","0.0-2.0-1.4","ht1","[""R""]","","","","","","null","key","null","null","16.6854237288136","740.5","416.5","2","1","1","1","0","","",""
"","psychophysics","17","174875","0.0-2.0-3.4-0.4","ht1","[""R""]","","","","","","null","key","null","null","16.687200000000303","740.5","416.5","2","1","1","1","0","","",""
"","psychophysics","18","180841","0.0-2.0-0.5","ht1","[""R""]","","","","","","5262","key","m","m","16.68589606741574","740.5","416.5","2","1","1","1","0","true","",""
