53983.75,54494.5,510.75,54528.5,54632.5,104,50853.75,51381.25,527.5,51365.25,51464,98.75,50848.25,51376,527.75,51331.25,51425.5,94.25
54914.5,55425.75,511.25,55448.75,55552.5,103.75,51717.75,52229,511.25,52235.25,52334,98.75,51712.75,52240.25,527.5,52193,52287.25,94.25
55828.75,56356.5,527.75,56368,56472.5,104.5,52599.25,53110,510.75,53105.25,53204.75,99.5,52577,53088.25,511.25,53030.25,53124.5,94.25
56759.75,57270.75,511,57288.5,57392.5,104,53479.75,53991,511.25,53995.5,54094,98.5,53524.5,54035.5,511,53990,54084.25,94.25
57657.25,58185,527.75,58208.5,58312.5,104,54377.25,54888.5,511.25,54885.25,54984,98.75,54472,54983,511,54944.25,55038.25,94
58588.25,59099.25,511,59108.5,59212.5,104,55241.75,55752.25,510.5,55755.25,55854,98.75,55336.25,55847.5,511.25,55801.75,55895.75,94
59485.75,59996.5,510.75,60028.75,60131.5,102.75,56122.75,56650.5,527.75,56635.25,56734,98.75,56283.75,56811.5,527.75,56751.5,56845.75,94.25
60416.5,60927.75,511.25,60948,61052.5,104.5,56987,57498.25,511.25,57495.25,57595,99.75,57131.5,57642.75,511.25,57597,57691.25,94.25
61330.75,61842,511.25,61868.75,61972.5,103.75,57868.5,58362.5,494,58375.5,58474,98.5,57979.25,58489.75,510.5,58451.5,58545.75,94.25
62245,62756.25,511.25,62788.75,62892.5,103.75,58749,59260.25,511.25,59245.25,59344,98.75,58843.75,59354.75,511,59308.25,59402.5,94.25
63176,63687,511,63708,63812.5,104.5,59630,60141.25,511.25,60125.25,60224.25,99,59691.5,60202,510.5,60158.75,60252.75,94
64090.25,64601.25,511,64628.75,64732.5,103.75,60477.75,60988.75,511,60965.5,61064.25,98.75,60539.25,61033.25,494,60994,61088.75,94.75
65004.5,65515.5,511,65548,65652.5,104.5,61342,61852.75,510.75,61845.25,61944.25,99,61370.25,61881.25,511,61831.75,61926.5,94.75
65918.75,66446.25,527.5,66468.75,66571.5,102.75,62322.75,62834,511.25,62825.25,62924.25,99,62201.5,62712.5,511,62666.5,62760.5,94
66849.5,67360.5,511,67388.75,67492.5,103.75,63303.75,63798.25,494.5,63785.5,63884.25,98.75,63049.25,63560.25,511,63517.5,63611.75,94.25
67763.75,68274.75,511,68308.75,68412.5,103.75,64151.25,64679,527.75,64665.5,64764.25,98.75,63880.25,64391.25,511,64347.5,64441.75,94.25
