2524.75,2634.25,109.5,2526,2623,97,717.25,825,107.75,681.5,779.5,98,1946.75,2055.25,108.5,1927.75,2025.5,97.75
2841.5,2934.25,92.75,2835,2930.5,95.5,1034,1125.25,91.25,988,1087,99,2263.25,2355.5,92.25,2232.5,2330.25,97.75
3158.5,3234.25,75.75,3143.5,3239.25,95.75,1334,1442,108,1295.75,1394.75,99,2563,2655.5,92.5,2536.25,2635,98.75
3458.5,3551,92.5,3456,3552.75,96.75,1650.5,1742,91.5,1603.25,1702.5,99.25,2862.75,2955.5,92.75,2842,2940,98
3775.25,3867.75,92.5,3770.25,3865.25,95,1950.75,2058.75,108,1912.25,2010,97.75,3179.75,3272.25,92.5,3146.75,3244.75,98
4092,4184.5,92.5,4076.25,4173,96.75,2267.25,2358.75,91.5,2222.75,2320.75,98,3479.75,3572.25,92.5,3451.5,3548.5,97
4392.25,4484.5,92.25,4384.75,4481.5,96.75,2567.5,2675.5,108,2530.5,2627.25,96.75,3779.75,3872.25,92.5,3756.5,3853.25,96.75
4692.25,4784.75,92.5,4691.25,4788.25,97,2884.25,2975.75,91.5,2838.25,2936,97.75,4079.75,4189,109.25,4061,4158,97
5009,5101.5,92.5,5005,5101.75,96.75,3184.25,3275.75,91.5,3145.75,3243.5,97.75,4396.75,4489.25,92.5,4362,4460.75,98.75
5325.75,5418.25,92.5,5312.5,5410.25,97.75,3484.25,3592.5,108.25,3458.25,3554.25,96,4697,4789.25,92.25,4669.75,4765.5,95.75
5625.75,5735,109.25,5626,5722.75,96.75,3800.75,3909.25,108.5,3764,3861,97,4997,5089.25,92.25,4970.75,5066.5,95.75
5942.75,6035,92.25,5941.5,6036.25,94.75,4117.75,4209.25,91.5,4071.5,4169.5,98,5297.25,5389.25,92,5277.5,5372.25,94.75
6259.25,6351.75,92.5,6247,6344,97,4417.5,4509.5,92,4379.5,4477.25,97.75,5597.5,5706,108.5,5581.25,5676,94.75
6559.5,6668.5,109,6559.5,6658.25,98.75,4717.5,4826.25,108.75,4689,4784.75,95.75,5914.25,6006,91.75,5886,5981.75,95.75
6876.25,6968.5,92.25,6874,6970.75,96.75,5034,5126.25,92.25,4995.75,5092.5,96.75,6214.5,6306.25,91.75,6188.5,6285.5,97
7193,7285.25,92.25,7186.25,7285.25,99,5334,5443,109,5305,5403,98,6514.75,6606.25,91.5,6495.5,6591.25,95.75
7509.75,7602,92.25,7501,7598.75,97.75,5650.5,5759.75,109.25,5614.5,5713.75,99.25,6831.5,6923,91.5,6796.25,6893,96.75
7810,7902,92,7810.75,7906.25,95.5,5967.25,6059.75,92.5,5923.5,6021.25,97.75,7131.75,7223,91.25,7097,7194,97
8126.5,8218.75,92.25,8122,8219.75,97.75,6267.25,6376.75,109.5,6230,6329,99,7431.75,7523,91.25,7404.25,7498.75,94.5
8443.5,8535.5,92,8435.75,8532.5,96.75,6584,6676.75,92.75,6540.75,6636.75,96,7732,7823.25,91.25,7708.75,7803.5,94.75
8760,8852.25,92.25,8750,8846.75,96.75,6884,6976.75,92.75,6848.5,6943.25,94.75,8032,8140,108,8012.5,8109.25,96.75
9060.25,9169,108.75,9061.5,9160.5,99,7184.25,7293.5,109.25,7154,7251,97,8348.5,8440,91.5,8318.25,8413,94.75
9377,9469,92,9372.5,9467,94.5,7501,7593.5,92.5,7460.75,7556.75,96,8648.5,8740,91.5,8621,8718.75,97.75
9693.75,9785.75,92,9684.75,9781.5,96.75,7801,7910.25,109.25,7768.25,7867.25,99,8948.5,9040.25,91.75,8924.5,9022.5,98
10010.5,10102.5,92,9999,10094.75,95.75,8117.75,8210.25,92.5,8077,8175,98,9248.5,9340.25,91.75,9229.5,9324.25,94.75
10310.5,10402.75,92.25,10306.75,10401.5,94.75,8417.75,8527,109.25,8387.75,8484.5,96.75,9565.25,9657.25,92,9533.5,9629,95.5
10610.5,10719.5,109,10611.25,10710.25,99,8734.75,8827.25,92.5,8697.25,8793.25,96,9865.25,9957.25,92,9837,9935,98
10927.25,11019.5,92.25,10920,11017,97,9035,9144,109,9005.75,9102.75,97,10165.5,10257.25,91.75,10144,10239.5,95.5
11244,11336.25,92.25,11234.75,11330.25,95.5,9351.5,9444,92.5,9314.75,9411.25,96.5,10465.25,10574,108.75,10448.5,10544.25,95.75
11560.75,11653,92.25,11549.25,11644.75,95.5,9651.75,9760.75,109,9624,9721.75,97.75,10781.75,10874,92.25,10751.25,10848.25,97
11860.75,11969.75,109,11862.5,11957.25,94.75,9968.5,10077.5,109,9931.5,10028.75,97.25,11081.5,11174.25,92.75,11058,11153.75,95.75
