16848,16853,5,16806,16966.25,160.25,15269.75,15274.5,4.75,15227.5,15370.75,143.25,16189,16192.25,3.25,16146.75,16304.75,158,14821,14827.75,6.75,14780,14923.25,143.25,15954.75,15962.25,7.5,15914.25,16074.5,160.25,15223.25,15230.75,7.5,15200,15326.5,126.5
17232,17237.25,5.25,17190,17350.25,160.25,15620.25,15625.25,5,15578,15721.5,143.5,16555.75,16559.75,4,16514.25,16672.25,158,15171.5,15178.25,6.75,15131,15274.25,143.25,16322.25,16329.75,7.5,16282,16442,160,15557.25,15582.5,25.25,15534.25,15677.25,143
17598.75,17622.5,23.75,17574,17717.75,143.75,15971.25,15976,4.75,15928.75,16072.25,143.5,16924,16945,21,16897.5,17056.25,158.75,15522,15529.25,7.25,15481.5,15624.75,143.25,16689.75,16697,7.25,16649,16809.5,160.5,16176.5,16182.75,6.25,16152.25,16295.25,143
17966.25,17990,23.75,17941.25,18085,143.75,16321.75,16326.75,5,16279.5,16423,143.5,17294,17312.5,18.5,17267.5,17423.75,156.25,15890,15896.75,6.75,15848.75,15992.25,143.5,17057.25,17064.5,7.25,17033.5,17177,143.5,16544,16550.25,6.25,16519.5,16662.75,143.25
18350.75,18356.5,5.75,18325.25,18469.25,144,16672,16677.5,5.5,16630,16773.75,143.75,17677.5,17679,1.5,17634.75,17791.25,156.5,16240.5,16247.25,6.75,16199.25,16359.75,160.5,17424.25,17432,7.75,17401.25,17544.5,143.25,16894.5,16901,6.5,16853.5,16997,143.5
18734.75,18740.5,5.75,18692.75,18853.25,160.5,17039.5,17045,5.5,16997.5,17141.25,143.75,18044.75,18046.25,1.5,18002,18158.75,156.75,16591,16598.25,7.25,16550.25,16693.75,143.5,17791.75,17799.25,7.5,17768.75,17912,143.25,17245,17251.75,6.75,17204.25,17347.5,143.25
19118,19124.75,6.75,19077,19220.75,143.75,17390.5,17395.75,5.25,17348.25,17491.75,143.5,18412,18431.5,19.5,18386.25,18542.75,156.5,16958.25,16965.5,7.25,16917.75,17061.25,143.5,18160.25,18166.75,6.5,18136.25,18279.25,143,17596,17620.25,24.25,17554.75,17698.25,143.5
19485.75,19492.25,6.5,19444.5,19605,160.5,17741,17746.5,5.5,17699,17842.5,143.5,18795.75,18798,2.25,18753.25,18910.25,157,17308.75,17316.25,7.5,17268.5,17412,143.5,18527.75,18534.25,6.5,18503.5,18646.75,143.25,17946.25,17953.25,7,17922.25,18065.75,143.5
19854.75,19877.25,22.5,19829,19972.5,143.5,18091.5,18097.25,5.75,18049.75,18193.25,143.5,19162.75,19165.25,2.5,19137.75,19294.5,156.75,17659.75,17667,7.25,17618.25,17762.75,144.5,18895,18919.5,24.5,18871,19014.25,143.25,18296.75,18304,7.25,18256.5,18416.5,160
20238.75,20261.5,22.75,20196.5,20356.75,160.25,18442.75,18448,5.25,18400.5,18544,143.5,19546.75,19549.25,2.5,19504.75,19662,157.25,18010.75,18017.75,7,17969,18113.5,144.5,19262.5,19287,24.5,19238,19381.75,143.75,18647.75,18654.75,7,18624,18750.5,126.5
