2037.25,2541.25,504,2633.5,2731.75,98.25,3309.25,3784,474.75,3800.5,3898.75,98.25,NA,NA,NA,NA,NA,NA
2986,3490.5,504.5,3531.25,3630.75,99.5,4158.5,4649.75,491.25,4650.5,4747.5,97,NA,NA,NA,NA,NA,NA
3885,4389.5,504.5,4430.75,4530.75,100,5007.75,5515.5,507.75,5510.5,5608.75,98.25,NA,NA,NA,NA,NA,NA
4784.5,5288.75,504.25,5332.5,5430.75,98.25,5874.75,6381.5,506.75,6370.5,6467.5,97,NA,NA,NA,NA,NA,NA
5683.5,6171.25,487.75,6210.75,6310.5,99.75,6723.5,7214,490.5,7210.75,7307.5,96.75,NA,NA,NA,NA,NA,NA
6566,7070.25,504.25,7112.5,7210.5,98,7571.75,8063.25,491.5,8060.5,8157.5,97,NA,NA,NA,NA,NA,NA
7482,7986,504,8032.5,8130.5,98,8421,8912.5,491.5,8910.5,9007.5,97,NA,NA,NA,NA,NA,NA
8398,8885.25,487.25,8930.75,9030.5,99.75,9270,9778.25,508.25,9780.75,9877.5,96.75,NA,NA,NA,NA,NA,NA
9297,9784.25,487.25,9832.5,9930.75,98.25,10135.75,10627.5,491.75,10640.5,10737.5,97,NA,NA,NA,NA,NA,NA
10196.5,10700,503.5,10731.5,10830.5,99,11001.5,11493.25,491.75,11480.75,11577.75,97,NA,NA,NA,NA,NA,NA
11078.5,11582.5,504,11631.5,11730.75,99.25,11817.5,12309,491.5,12310.75,12407.75,97,NA,NA,NA,NA,NA,NA
11995,12498.25,503.25,12530.75,12630.75,100,12650,13158.25,508.25,13160.75,13257.75,97,NA,NA,NA,NA,NA,NA
12894.25,13397.5,503.25,13432.5,13530.75,98.25,13499.25,14007.5,508.25,14010.75,14107.75,97,NA,NA,NA,NA,NA,NA
13793.75,14279.75,486,14332.5,14430.75,98.25,14348.25,14840,491.75,14840.5,14937.75,97.25,NA,NA,NA,NA,NA,NA
14691.5,15195.75,504.25,15231.5,15331.75,100.25,15197.5,15705.75,508.25,15700.75,15797.75,97,NA,NA,NA,NA,NA,NA
15590.5,16094.75,504.25,16132.5,16230.75,98.25,16046.5,16555,508.5,16550.75,16647.75,97,NA,NA,NA,NA,NA,NA
16489.75,16994,504.25,17032.5,17130.75,98.25,16895.25,17404,508.75,17400.75,17497.75,97,NA,NA,NA,NA,NA,NA
17404.5,17893,488.5,17932.5,18031.75,99.25,17745,18253.25,508.25,18260.75,18357.75,97,NA,NA,NA,NA,NA,NA
18304,18792.25,488.25,18831.5,18930.75,99.25,18611,19102.5,491.5,19100.75,19197.75,97,NA,NA,NA,NA,NA,NA
19187.25,19691.25,504,19732.5,19830.75,98.25,19460,19951.75,491.75,19950.75,20049,98.25,NA,NA,NA,NA,NA,NA
20103.5,20590.5,487,20630.75,20730.75,100,20309.25,20800.75,491.5,20799.75,20897.75,98,NA,NA,NA,NA,NA,NA
20985,21489.5,504.5,21532.5,21630.75,98.25,21141.5,21650,508.5,21640.75,21737.75,97,NA,NA,NA,NA,NA,NA
21901,22388.75,487.75,22432.5,22530.75,98.25,21990.75,22499.25,508.5,22500.75,22597.75,97,NA,NA,NA,NA,NA,NA
22783.25,23287.75,504.5,23332.5,23430.75,98.25,22840,23348.25,508.25,23350.75,23447.75,97,NA,NA,NA,NA,NA,NA
23682.5,24187,504.5,24231.5,24330.75,99.25,23706,24197.5,491.5,24190.75,24287.75,97,NA,NA,NA,NA,NA,NA
24598.5,25086,487.5,25132.5,25230.75,98.25,24538.5,25030,491.5,25030.75,25127.75,97,NA,NA,NA,NA,NA,NA
25481,25968.5,487.5,26012.5,26110.75,98.25,25387.75,25879.25,491.5,25880.75,25977.75,97,NA,NA,NA,NA,NA,NA
26363.5,26867.75,504.25,26912.75,27010.75,98,26236.75,26728.5,491.75,26740.75,26837.75,97,NA,NA,NA,NA,NA,NA
27279.5,27783.5,504,27832.5,27930.75,98.25,27102.5,27594.25,491.75,27590.75,27687.75,97,NA,NA,NA,NA,NA,NA
28195.5,28699.25,503.75,28731.5,28830.75,99.25,27935,28426.75,491.75,28430.75,28527.75,97,NA,NA,NA,NA,NA,NA
29094.25,29598.25,504,29632.5,29730.75,98.25,28784.25,29276,491.75,29280.75,29377.75,97,NA,NA,NA,NA,NA,NA
29977,30464.25,487.25,30511.5,30610.75,99.25,29616.75,30125,508.25,30120.75,30217.75,97,NA,NA,NA,NA,NA,NA
30859.5,31363.25,503.75,31390.75,31490.75,100,30465.5,30974.25,508.75,30980.75,31077.75,97,NA,NA,NA,NA,NA,NA
31758.5,32245.75,487.25,32292.5,32390.75,98.25,31332,31840,508,31840.75,31937.75,97,NA,NA,NA,NA,NA,NA
32657.75,33145,487.25,33192.5,33290.75,98.25,32180.75,32689.25,508.5,32690.75,32787.75,97,NA,NA,NA,NA,NA,NA
33557,34044,487,34091.5,34190.75,99.25,33046.5,33538.5,492,33540.75,33637.75,97,NA,NA,NA,NA,NA,NA
34456,34959.75,503.75,34991.75,35090.75,99,33896,34387.5,491.5,34390.75,34487.75,97,NA,NA,NA,NA,NA,NA
35354.25,35842.25,488,35891.5,35990.75,99.25,34745.25,35253.5,508.25,35250.75,35347.75,97,NA,NA,NA,NA,NA,NA
36253.75,36741.5,487.75,36791.75,36890.75,99,35611,36102.5,491.5,36110.75,36207.75,97,NA,NA,NA,NA,NA,NA
37169.75,37657.25,487.5,37692.5,37790.75,98.25,36460.25,36968.5,508.25,36970.75,37067.75,97,NA,NA,NA,NA,NA,NA
38035.75,38523,487.25,38572.5,38670.75,98.25,37326,37834.25,508.25,37829.75,37927.75,98,NA,NA,NA,NA,NA,NA
38918.25,39422,503.75,39451.5,39550.75,99.25,38175.25,38666.75,491.5,38670.75,38767.75,97,NA,NA,NA,NA,NA,NA
39817.25,40304.5,487.25,40351.5,40450.75,99.25,39024.25,39516,491.75,39510.75,39607.75,97,NA,NA,NA,NA,NA,NA
40716,41203.75,487.75,41252.5,41350.75,98.25,39857,40365,508,40380.75,40477.75,97,NA,NA,NA,NA,NA,NA
41598.75,42102.75,504,42152.75,42250.75,98,40739.25,41231,491.75,41230.75,41327.75,97,NA,NA,NA,NA,NA,NA
42497.75,43002,504.25,43050.75,43150.75,100,41588.5,42080,491.5,42080.75,42177.75,97,NA,NA,NA,NA,NA,NA
43414,43917.75,503.75,43972.75,44072,99.25,42420.75,42929.25,508.5,42930.75,43027.75,97,NA,NA,NA,NA,NA,NA
44329.5,44833.5,504,44892.75,44990.75,98,43270.25,43761.75,491.5,43770.75,43867.75,97,NA,NA,NA,NA,NA,NA
45245.25,45749.25,504,45792.75,45890.75,98,44119.25,44627.75,508.5,44621,44717.75,96.75,NA,NA,NA,NA,NA,NA
46160.25,46648.5,488.25,46692.75,46790.75,98,44985,45576.75,591.75,45481,45577.75,96.75,NA,NA,NA,NA,NA,NA
47060,47547.5,487.5,47592.75,47690.75,98,45834.25,46326,491.75,46330.75,46427.75,97,NA,NA,NA,NA,NA,NA
47943,48430,487,48472.75,48570.75,98,46667,47175.25,508.25,47171,47267.75,96.75,NA,NA,NA,NA,NA,NA
48841.5,49329.25,487.75,49371.75,49470.75,99,47499.5,48007.75,508.25,48000.75,48097.75,97,NA,NA,NA,NA,NA,NA
49740.5,50228.25,487.75,50271.75,50370.75,99,48348.5,48856.75,508.25,48859.75,48957.75,98,NA,NA,NA,NA,NA,NA
50623.25,51127.25,504,51171.75,51270.75,99,49214.5,49706,491.5,49710.75,49807.75,97,NA,NA,NA,NA,NA,NA
51522.5,52026.5,504,52071.5,52170.75,99.25,50063.75,50555.25,491.5,50561,50657.75,96.75,NA,NA,NA,NA,NA,NA
52421.75,52909,487.25,52952.75,53050.75,98,50912.5,51404.5,492,51411,51507.75,96.75,NA,NA,NA,NA,NA,NA
53320.75,53824.75,504,53871.75,53970.75,99,51762,52253.5,491.5,52251,52347.75,96.75,NA,NA,NA,NA,NA,NA
54236.75,54740.5,503.75,54771.5,54870.75,99.25,52611,53102.75,491.75,53110.75,53208,97.25,NA,NA,NA,NA,NA,NA
55119.25,55623,503.75,55672.75,55770.75,98,53460.25,53952,491.75,53951,54047.75,96.75,NA,NA,NA,NA,NA,NA
56018.25,56522.25,504,56572.75,56670.75,98,54292.75,54784.5,491.75,54791,54887.75,96.75,NA,NA,NA,NA,NA,NA
56934,57421.25,487.25,57471.5,57571,99.5,55142,55650.25,508.25,55650,55748,98,NA,NA,NA,NA,NA,NA
57832.5,58320.5,488,58371.75,58470.75,99,56007.75,56499.5,491.75,56501,56598,97,NA,NA,NA,NA,NA,NA
58732,59219.5,487.5,59272.75,59370.75,98,56856.75,57365.25,508.5,57370.75,57468,97.25,NA,NA,NA,NA,NA,NA
59648,60135.25,487.25,60191,60290.75,99.75,57706.25,58214.5,508.25,58211,58308,97,NA,NA,NA,NA,NA,NA
60547,61051,504,61092.75,61190.75,98,58555.25,59063.5,508.25,59051,59148,97,NA,NA,NA,NA,NA,NA
61446.25,61950.25,504,61991,62091,100,59404.5,59896,491.5,59891,59988,97,NA,NA,NA,NA,NA,NA
62362.25,62849.25,487,62891.75,62991,99.25,60236.75,60728.75,492,60731,60828,97,NA,NA,NA,NA,NA,NA
63244.25,63731.75,487.5,63771.75,63871,99.25,61086,61594.5,508.5,61591,61688,97,NA,NA,NA,NA,NA,NA
64127.25,64631,503.75,64672.75,64771,98.25,61935.5,62443.75,508.25,62431,62528,97,NA,NA,NA,NA,NA,NA
65026,65530,504,65571.75,65671,99.25,62784.5,63292.75,508.25,63281,63378,97,NA,NA,NA,NA,NA,NA
65924,66429.25,505.25,66471.75,66571,99.25,63617,64125.5,508.5,64131,64228,97,NA,NA,NA,NA,NA,NA
66823.75,67328.25,504.5,67372.75,67471,98.25,64466.5,64974.5,508,64981,65078,97,NA,NA,NA,NA,NA,NA
67723.5,68210.75,487.25,68252.75,68351,98.25,65332,65840.25,508.25,65841,65938,97,NA,NA,NA,NA,NA,NA
68622,69126.5,504.5,69172,69271,99,66181.25,66689.5,508.25,66691,66788,97,NA,NA,NA,NA,NA,NA
69521.25,70025.75,504.5,70072.75,70171,98.25,67030.5,67538.75,508.25,67541,67638,97,NA,NA,NA,NA,NA,NA
70420.75,70908.25,487.5,70952.75,71051,98.25,67896.25,68404.5,508.25,68391,68488,97,NA,NA,NA,NA,NA,NA
71319.5,71807.25,487.75,71851.75,71951,99.25,68745.5,69237,491.5,69231,69328,97,NA,NA,NA,NA,NA,NA
72219.25,72723,503.75,72751,72851,100,69577.75,70086.25,508.5,70091,70188,97,NA,NA,NA,NA,NA,NA
73101.75,73605.5,503.75,73652.75,73751,98.25,70443.75,70952,508.25,70941,71038,97,NA,NA,NA,NA,NA,NA
74000.5,74488,487.5,74532,74631,99,71292.75,71801.25,508.5,71801,71898,97,NA,NA,NA,NA,NA,NA
74900,75387,487,75431.75,75531,99.25,72142.25,72650.5,508.25,72651,72748,97,NA,NA,NA,NA,NA,NA
75782.5,76269.5,487,76312.75,76411,98.25,72991.25,73483,491.75,73481,73578,97,NA,NA,NA,NA,NA,NA
76665,77168.75,503.75,77211,77311,100,73840.5,74332,491.5,74341,74438,97,NA,NA,NA,NA,NA,NA
77564,78067.75,503.75,78112.75,78211,98.25,74706.25,75198,491.75,75191,75288,97,NA,NA,NA,NA,NA,NA
78479,78983.5,504.5,79031.75,79131,99.25,75538.75,76030.5,491.75,76031,76128,97,NA,NA,NA,NA,NA,NA
79378.75,79882.75,504,79911,80011,100,76388,76896.25,508.25,76901,76998,97,NA,NA,NA,NA,NA,NA
80278,80765.25,487.25,80812.75,80911,98.25,77237.25,77728.75,491.5,77731,77828,97,NA,NA,NA,NA,NA,NA
81177,81681,504,81711,81811,100,78086.5,78578,491.5,78591,78688,97,NA,NA,NA,NA,NA,NA
82075.75,82563.5,487.75,82611,82711,100,78952.25,79460.5,508.25,79451,79548,97,NA,NA,NA,NA,NA,NA
82958.75,83462.5,503.75,83513,83611,98,79784.5,80293,508.5,80291,80388,97,NA,NA,NA,NA,NA,NA
83874.5,84378.5,504,84412.75,84511,98.25,80633.75,81125.5,491.75,81131,81228,97,NA,NA,NA,NA,NA,NA
84773.5,85277.5,504,85312.75,85411,98.25,81466.25,81974.75,508.5,81971,82068,97,NA,NA,NA,NA,NA,NA
85688.25,86176.5,488.25,86232.75,86331,98.25,82315.5,82823.75,508.25,82821,82918,97,NA,NA,NA,NA,NA,NA
86588,87075.75,487.75,87131.75,87231,99.25,83164.5,83673,508.5,83661.25,83758,96.75,NA,NA,NA,NA,NA,NA
87487.75,87974.75,487,88031.75,88131,99.25,83997,84505.5,508.5,84501,84598,97,NA,NA,NA,NA,NA,NA
88402.75,88890.75,488,88931.75,89031,99.25,84862.75,85354.75,492,85361,85458,97,NA,NA,NA,NA,NA,NA
89285.75,89789.75,504,89831.75,89931,99.25,85712,86220.5,508.5,86231,86328,97,NA,NA,NA,NA,NA,NA
90184.5,90689,504.5,90732.75,90831,98.25,86578,87069.75,491.75,87071.25,87168,96.75,NA,NA,NA,NA,NA,NA
91083.75,91588,504.25,91631,91731,100,87410.5,87919,508.5,87921,88018,97,NA,NA,NA,NA,NA,NA
341,832.75,491.75,366.5,464.5,98,127.5,619.5,492,139.25,237.25,98,15.25,490.25,475,41,140.25,99.25
1073,1565.5,492.5,1066,1166,100,843.5,1335.5,492,835.5,937.25,101.75,731,1222.75,491.75,721,820.25,99.25
1772.25,2264.75,492.5,1777.25,1875.25,98,1560.5,2051.25,490.75,1544.75,1645.25,100.5,1430.5,1922.25,491.75,1423.5,1521.5,98
2488.25,2980.75,492.5,2478.5,2576.5,98,2277,2767.25,490.25,2259.25,2357.25,98,2130,2621.5,491.5,2121,2220.25,99.25
3187.5,3680.25,492.75,3186,3286,100,2992,3483.5,491.5,2979.25,3077.25,98,2830.25,3320.75,490.5,2801,2900.25,99.25
3886.75,4379.25,492.5,3886.75,3987.25,100.5,3690.75,4182.75,492,3687.5,3786.75,99.25,3529.75,4020,490.25,3522,3620.25,98.25
4603.75,5095.25,491.5,4598.5,4696.5,98,4406.75,4898.75,492,4397.75,4496,98.25,4228.75,4719.5,490.75,4212.75,4311,98.25
5303.25,5794.75,491.5,5297.25,5395.25,98,5122.75,5614.75,492,5107.25,5205.25,98,4927.25,5418.75,491.5,4914,5012.25,98.25
6002.5,6494,491.5,6005.5,6104.75,99.25,5822,6314,492,5817.5,5917.25,99.75,5626.5,6118,491.5,5612.75,5711,98.25
6717.5,7210,492.5,6707.75,6806,98.25,6538,7030,492,6539.25,6637.25,98,6325.75,6817.5,491.75,6314.25,6412.25,98
7416.75,7909.5,492.75,7416,7515.25,99.25,7254,7746,492,7248.5,7346.75,98.25,7025,7516.75,491.75,7012.75,7111,98.25
8116,8608.75,492.75,8116,8216.5,100.5,7969.75,8462,492.25,7958,8056,98,7724.5,8216,491.5,7714.25,7812.25,98
