7456,7462,6,7419.25,7573,153.75,10910,10917,7,10889,11028,139,8652,8679,27,8580,8789.25,209.25,7295,7302.75,7.75,7273,7414,141,11451.75,11491.75,40,11393.5,11618.75,225.25,6554,6560.5,6.5,6529,6671.5,142.5
7822,7828.25,6.25,7784.25,7939.25,155,11259.75,11266.5,6.75,11239,11377.5,138.5,9051.75,9078.75,27,8996.5,9189,192.5,7661,7669.25,8.25,7639,7780.25,141.25,11901.5,11941.25,39.75,11843,12051.75,208.75,6920.75,6926.75,6,6895.25,7037.75,142.5
8204.75,8211.25,6.5,8166.75,8322.25,155.5,11626.25,11633,6.75,11605.75,11744,138.25,9451.25,9478.25,27,9412.75,9588.5,175.75,8027.5,8035.5,8,8005.5,8146.5,141,12317.5,12323.75,6.25,12292.5,12451.25,158.75,7269.5,7276.5,7,7245,7387.5,142.5
8554.25,8578.25,24,8532.75,8688.5,155.75,11976,11982.5,6.5,11955,12093.5,138.5,9851,9877.75,26.75,9795.5,9988.25,192.75,8410.75,8418.25,7.5,8388.75,8529.5,140.75,12734,12773.75,39.75,12675.25,12917.5,242.25,7619.75,7626,6.25,7594.75,7737,142.25
8936.5,8944,7.5,8916,9055,139,12325.5,12332.25,6.75,12305,12443.25,138.25,10250.5,10277.5,27,10212,10387.75,175.75,8776.75,8784.75,8,8755.25,8895.75,140.5,13183.5,13223.5,40,13125,13350.5,225.5,7969.75,7975.75,6,7944.5,8086.75,142.25
9303.25,9327.5,24.25,9282,9437.75,155.75,12675.25,12682,6.75,12654.5,12793,138.5,10650,10677,27,10595,10787.5,192.5,9126.25,9134.25,8,9104.75,9245.5,140.75,13616.25,13656.25,40,13574.75,13783.5,208.75,8318.75,8325.5,6.75,8293.75,8436.5,142.75
9686.75,9693.25,6.5,9648.5,9804.25,155.75,13024.75,13031.5,6.75,13004,13142.5,138.5,11066.5,11093.25,26.75,11011,11203.5,192.5,9492.5,9500.75,8.25,9471,9611.75,140.75,14049.25,14055.25,6,14024.25,14166.25,142,8668.75,8675,6.25,8643.5,8786,142.5
10053,10059.5,6.5,10031.25,10170.5,139.25,13391.25,13398,6.75,13370.5,13509,138.5,11466,11493,27,11410.75,11603.25,192.5,9841.75,9850.5,8.75,9820.25,9961.5,141.25,14448.75,14472,23.25,14407.25,14599.25,192,9018.25,9024.75,6.5,8993.25,9135.75,142.5
10418.75,10443,24.25,10397.75,10536.75,139,13740.75,13747.5,6.75,13720.5,13858.5,138,11849,11876,27,11810.5,11986.25,175.75,10207.75,10216.75,9,10186.5,10327.75,141.25,14865,14888.5,23.5,14840.25,15015.5,175.25,9368,9374.5,6.5,9343,9485.5,142.5
10785.25,10809.25,24,10764,10919.75,155.75,14090.75,14097.25,6.5,14070,14208.25,138.25,12265.25,12275,9.75,12210,12385.75,175.75,10557.5,10566.25,8.75,10535.75,10677.5,141.75,15298,15321.25,23.25,15239.75,15448.5,208.75,9717.5,9724,6.5,9692.5,9835,142.5
11168.25,11175,6.75,11130.5,11286,155.5,14440.25,14447,6.75,14419.5,14557.75,138.25,12664.75,12708.5,43.75,12609.75,12818.75,209,10923.75,10932.75,9,10902,11043.75,141.75,15731.25,15771,39.75,15672.75,15881.25,208.5,10067.25,10073.75,6.5,10042.25,10184.75,142.5
11534.5,11558.75,24.25,11513.25,11652.5,139.25,14789.75,14796.5,6.75,14769.25,14907.5,138.25,13081.25,13108,26.75,13025.75,13218.25,192.5,11290,11299,9,11268.25,11410.25,142,16164,16187,23,16139,16297.5,158.5,10416.75,10423.25,6.5,10392,10534.25,142.25
