"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","timeout","failed_images","failed_audio","failed_video","view_history","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","outcome","p1conf","p2conf","p1rslt","p2rslt","correct","stimulus","question_order"
"true","fullscreen","0","2325","0.0-0.0-0.0","r60","[""L""]","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2326","0.0-0.0-1.0","r60","[""L""]","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","instructions","2","6472","0.0-1.0","r60","[""L""]","","","","","[{""page_index"":0,""viewing_time"":1614},{""page_index"":1,""viewing_time"":1310},{""page_index"":2,""viewing_time"":1222}]","4146","","","","","","","","","","","","","",""
"","psychophysics","3","6486","0.0-2.0-0.0","r60","[""L""]","","","","","","null","key","null","null","5.440000000000055","729.2","410.4","2","1","0","1","1","null","",""
"","psychophysics","4","6501","0.0-2.0-1.0","r60","[""L""]","","","","","","null","key","null","null","6.059999999999491","729.2","410.4","2","1","0","1","1","","",""
"","psychophysics","5","6505","0.0-2.0-3.0-0.0","r60","[""L""]","","","","","","null","key","null","null","NaN","729.2","410.4","2","1","0","1","1","","",""
"","psychophysics","6","6517","0.0-2.0-0.1","r60","[""L""]","","","","","","null","key","null","null","6.0600000000004","729.2","410.4","2","1","1","0","1","null","",""
"","psychophysics","7","6538","0.0-2.0-1.1","r60","[""L""]","","","","","","null","key","null","null","12.1200000000008","729.2","410.4","2","1","1","0","1","","",""
"","psychophysics","8","6549","0.0-2.0-3.1-0.1","r60","[""L""]","","","","","","null","key","null","null","NaN","729.2","410.4","2","1","1","0","1","","",""
"","psychophysics","9","6565","0.0-2.0-0.2","r60","[""L""]","","","","","","null","key","null","null","6.069999999999709","729.2","410.4","1","0","0","0","1","null","",""
"","psychophysics","10","6579","0.0-2.0-1.2","r60","[""L""]","","","","","","null","key","null","null","6.059999999999491","729.2","410.4","1","0","0","0","1","","",""
"","psychophysics","11","6594","0.0-2.0-3.2-0.2","r60","[""L""]","","","","","","null","key","null","null","6.059999999999945","729.2","410.4","1","0","0","0","1","","",""
"","psychophysics","12","6610","0.0-2.0-0.3","r60","[""L""]","","","","","","null","key","null","null","6.059999999999491","729.2","410.4","1","1","1","1","1","null","",""
"","psychophysics","13","6624","0.0-2.0-1.3","r60","[""L""]","","","","","","null","key","null","null","6.059999999999945","729.2","410.4","1","1","1","1","1","","",""
"","psychophysics","14","6640","0.0-2.0-3.3-0.3","r60","[""L""]","","","","","","null","key","null","null","6.059999999999491","729.2","410.4","1","1","1","1","1","","",""
"","psychophysics","15","6655","0.0-2.0-0.4","r60","[""L""]","","","","","","null","key","null","null","6.059999999999945","729.2","410.4","2","1","1","1","1","null","",""
"","psychophysics","16","6671","0.0-2.0-1.4","r60","[""L""]","","","","","","null","key","null","null","6.059999999999945","729.2","410.4","2","1","1","1","1","","",""
"","psychophysics","17","6687","0.0-2.0-3.4-0.4","r60","[""L""]","","","","","","null","key","null","null","6.0600000000004","729.2","410.4","2","1","1","1","1","","",""
"","psychophysics","18","6702","0.0-2.0-0.5","r60","[""L""]","","","","","","null","key","null","null","6.059999999999945","729.2","410.4","2","0","0","1","1","null","",""
"","psychophysics","19","6718","0.0-2.0-1.5","r60","[""L""]","","","","","","null","key","null","null","6.059999999999491","729.2","410.4","2","0","0","1","1","","",""
"","psychophysics","20","6733","0.0-2.0-3.5-0.5","r60","[""L""]","","","","","","null","key","null","null","6.059999999999945","729.2","410.4","2","0","0","1","1","","",""
"","psychophysics","21","6748","0.0-2.0-0.6","r60","[""L""]","","","","","","null","key","null","null","6.059999999999491","729.2","410.4","2","0","1","0","1","null","",""
"","psychophysics","22","6765","0.0-2.0-1.6","r60","[""L""]","","","","","","null","key","null","null","6.069999999999709","729.2","410.4","2","0","1","0","1","","",""
"","psychophysics","23","6781","0.0-2.0-3.6-0.6","r60","[""L""]","","","","","","null","key","null","null","6.059999999999945","729.2","410.4","2","0","1","0","1","","",""
"","psychophysics","24","6797","0.0-2.0-0.7","r60","[""L""]","","","","","","null","key","null","null","6.059999999999491","729.2","410.4","2","1","1","1","1","null","",""
"","psychophysics","25","6812","0.0-2.0-1.7","r60","[""L""]","","","","","","null","key","null","null","6.059999999999945","729.2","410.4","2","1","1","1","1","","",""
"","psychophysics","26","6827","0.0-2.0-3.7-0.7","r60","[""L""]","","","","","","null","key","null","null","6.0600000000004","729.2","410.4","2","1","1","1","1","","",""
"","psychophysics","27","6842","0.0-2.0-0.8","r60","[""L""]","","","","","","null","key","null","null","6.0600000000004","729.2","410.4","2","0","1","0","1","null","",""
"","psychophysics","28","6859","0.0-2.0-1.8","r60","[""L""]","","","","","","null","key","null","null","6.0600000000004","729.2","410.4","2","0","1","0","1","","",""
"","psychophysics","29","6874","0.0-2.0-3.8-0.8","r60","[""L""]","","","","","","null","key","null","null","6.059999999999945","729.2","410.4","2","0","1","0","1","","",""
"","psychophysics","30","6889","0.0-2.0-0.9","r60","[""L""]","","","","","","null","key","null","null","6.050000000000182","729.2","410.4","2","0","1","1","1","null","",""
"","psychophysics","31","6904","0.0-2.0-1.9","r60","[""L""]","","","","","","null","key","null","null","6.0600000000004","729.2","410.4","2","0","1","1","1","","",""
"","psychophysics","32","6921","0.0-2.0-3.9-0.9","r60","[""L""]","","","","","","null","key","null","null","6.059999999999945","729.2","410.4","2","0","1","1","1","","",""
"","psychophysics","33","6939","0.0-2.0-0.10","r60","[""L""]","","","","","","null","key","null","null","12.11999999999989","729.2","410.4","2","0","0","1","1","null","",""
"","psychophysics","34","6951","0.0-2.0-1.10","r60","[""L""]","","","","","","null","key","null","null","6.059999999999491","729.2","410.4","2","0","0","1","1","","",""
