"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","timeout","failed_images","failed_audio","failed_video","view_history","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","outcome","p1conf","p2conf","p1rslt","p2rslt","correct","stimulus","question_order"
"true","fullscreen","0","478762","0.0-0.0-0.0","1np","[""R""]","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","478767","0.0-0.0-1.0","1np","[""R""]","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","instructions","2","548246","0.0-1.0","1np","[""R""]","","","","","[{""page_index"":0,""viewing_time"":21052},{""page_index"":1,""viewing_time"":32016},{""page_index"":2,""viewing_time"":16408}]","69477","","","","","","","","","","","","","",""
"","psychophysics","3","551667","0.0-2.0-0.0","1np","[""R""]","","","","","","2715","key","z","z","17.261515151515294","912","513","2","1","0","0","0","false","",""
"","psychophysics","4","552687","0.0-2.0-1.0","1np","[""R""]","","","","","","null","key","null","null","16.672666666666434","912","513","2","1","0","0","0","","",""
"","psychophysics","5","553702","0.0-2.0-3.0-0.0","1np","[""R""]","","","","","","null","key","null","null","16.673000000000076","912","513","2","1","0","0","0","","",""
"","psychophysics","6","559123","0.0-2.0-0.1","1np","[""R""]","","","","","","4711","key","z","z","16.67206172839513","912","513","2","0","0","0","1","false","",""
"","psychophysics","7","560135","0.0-2.0-1.1","1np","[""R""]","","","","","","null","key","null","null","16.67280000000028","912","513","2","0","0","0","1","","",""
"","psychophysics","8","561146","0.0-2.0-3.1-0.1","1np","[""R""]","","","","","","null","key","null","null","16.672583333333023","912","513","2","0","0","0","1","","",""
"","psychophysics","9","569211","0.0-2.0-0.2","1np","[""R""]","","","","","","7356","key","m","m","16.671906639004263","912","513","1","0","0","1","1","false","",""
"","psychophysics","10","570223","0.0-2.0-1.2","1np","[""R""]","","","","","","null","key","null","null","16.67296666666516","912","513","1","0","0","1","1","","",""
"","psychophysics","11","571239","0.0-2.0-3.2-0.2","1np","[""R""]","","","","","","null","key","null","null","16.673000000000076","912","513","1","0","0","1","1","","",""
"","psychophysics","12","575978","0.0-2.0-0.3","1np","[""R""]","","","","","","4032","key","m","m","16.67213074204943","912","513","2","1","1","1","1","true","",""
"","psychophysics","13","576991","0.0-2.0-1.3","1np","[""R""]","","","","","","null","key","null","null","16.67294999999964","912","513","2","1","1","1","1","","",""
"","psychophysics","14","578001","0.0-2.0-2.3-0.3","1np","[""R""]","","","","","","null","key","null","null","16.67196666666617","912","513","2","1","1","1","1","","",""
"","psychophysics","15","586267","0.0-2.0-0.4","1np","[""R""]","","","","","","7555","key","m","m","16.671858299595232","912","513","1","0","0","1","1","false","",""
"","psychophysics","16","587279","0.0-2.0-1.4","1np","[""R""]","","","","","","null","key","null","null","16.672283333332356","912","513","1","0","0","1","1","","",""
"","psychophysics","17","588295","0.0-2.0-3.4-0.4","1np","[""R""]","","","","","","null","key","null","null","16.672383333333226","912","513","1","0","0","1","1","","",""
"","psychophysics","18","593050","0.0-2.0-0.5","1np","[""R""]","","","","","","4049","key","z","z","16.671936619718164","912","513","2","1","1","1","0","false","",""
"","psychophysics","19","594063","0.0-2.0-1.5","1np","[""R""]","","","","","","null","key","null","null","16.672749999999844","912","513","2","1","1","1","0","","",""
"","psychophysics","20","595074","0.0-2.0-3.5-0.5","1np","[""R""]","","","","","","null","key","null","null","16.672100000000015","912","513","2","1","1","1","0","","",""
"","psychophysics","21","600155","0.0-2.0-0.6","1np","[""R""]","","","","","","4372","key","m","m","16.67197029702957","912","513","2","1","0","1","1","true","",""
"","psychophysics","22","601167","0.0-2.0-1.6","1np","[""R""]","","","","","","null","key","null","null","16.672350000000247","912","513","2","1","0","1","1","","",""
"","psychophysics","23","602183","0.0-2.0-2.6-0.6","1np","[""R""]","","","","","","null","key","null","null","16.6728166666658","912","513","2","1","0","1","1","","",""
"","psychophysics","24","605163","0.0-2.0-0.7","1np","[""R""]","","","","","","2275","key","m","m","16.672241573033624","912","513","2","1","0","1","0","true","",""
"","psychophysics","25","606173","0.0-2.0-1.7","1np","[""R""]","","","","","","null","key","null","null","16.671355932203152","912","513","2","1","0","1","0","","",""
"","psychophysics","26","607191","0.0-2.0-2.7-0.7","1np","[""R""]","","","","","","null","key","null","null","16.67196666666617","912","513","2","1","0","1","0","","",""
"","psychophysics","27","610013","0.0-2.0-0.8","1np","[""R""]","","","","","","2110","key","z","z","16.67171597633147","912","513","2","1","0","0","1","false","",""
"","psychophysics","28","611023","0.0-2.0-1.8","1np","[""R""]","","","","","","null","key","null","null","16.6720677966102","912","513","2","1","0","0","1","","",""
"","psychophysics","29","612039","0.0-2.0-3.8-0.8","1np","[""R""]","","","","","","null","key","null","null","16.672200000000885","912","513","2","1","0","0","1","","",""
"","psychophysics","30","615443","0.0-2.0-0.9","1np","[""R""]","","","","","","2696","key","z","z","16.67213300492596","912","513","1","0","1","0","1","true","",""
"","psychophysics","31","616455","0.0-2.0-1.9","1np","[""R""]","","","","","","null","key","null","null","16.673116666668406","912","513","1","0","1","0","1","","",""
"","psychophysics","32","617471","0.0-2.0-2.9-0.9","1np","[""R""]","","","","","","null","key","null","null","16.672133333334934","912","513","1","0","1","0","1","","",""
"","psychophysics","33","621099","0.0-2.0-0.10","1np","[""R""]","","","","","","2922","key","z","z","16.67215207373307","912","513","1","1","1","1","0","true","",""
"","psychophysics","34","622112","0.0-2.0-1.10","1np","[""R""]","","","","","","null","key","null","null","16.67179661016848","912","513","1","1","1","1","0","","",""
"","psychophysics","35","623127","0.0-2.0-2.10-0.10","1np","[""R""]","","","","","","null","key","null","null","16.671900000000218","912","513","1","1","1","1","0","","",""
"","psychophysics","36","626067","0.0-2.0-0.11","1np","[""R""]","","","","","","2234","key","m","m","16.672210227272114","912","513","2","1","1","1","1","true","",""
