subID,trialNum,cntBalance,correct,rt,winner,p1conf,p2conf,p1rslt,p2rslt,
0uk,293,L,true,358,2,1,1,1,1,
0uk,294,L,false,422,1,0,1,1,1,
0uk,295,L,false,486,2,1,0,1,1,
0uk,296,L,true,185,2,1,1,1,0,
0uk,297,L,false,20,1,1,1,1,1,
0uk,298,L,true,126,1,0,1,0,0,
0uk,299,L,false,248,2,1,0,1,1,
0uk,300,L,true,346,2,1,1,1,0,
0uk,301,L,true,355,1,1,0,1,0,
0uk,302,L,false,309,2,0,1,1,1,
0uk,303,L,true,221,2,1,1,0,1,
0uk,304,L,false,677,1,0,0,1,0,
0uk,305,L,true,312,1,0,0,0,1,
0uk,306,L,false,98,2,0,0,1,1,
0uk,307,L,true,274,1,1,0,1,1,
0uk,308,L,false,292,2,1,0,1,0,
0uk,309,L,true,164,2,0,1,0,0,
0uk,310,L,false,125,1,1,1,0,1,
0uk,311,L,true,122,1,0,0,0,1,
0uk,312,L,false,539,2,1,1,0,1,
0uk,313,L,true,325,2,0,1,1,0,
0uk,314,L,false,192,1,0,0,0,1,
0uk,315,L,true,121,1,1,0,0,1,
0uk,316,L,false,149,2,0,1,1,1,
0uk,317,L,true,397,2,0,0,1,0,
0uk,318,L,true,248,2,0,1,0,1,
0uk,319,L,false,483,2,1,1,1,1,
0uk,320,L,true,343,2,0,1,0,1,
0uk,321,L,true,480,2,0,1,0,0,
0uk,322,L,false,863,1,0,1,1,1,
0uk,323,L,true,320,1,0,0,1,1,
0uk,324,L,true,287,1,1,1,1,1,
0uk,325,L,false,212,2,0,1,1,0,
0uk,326,L,false,291,1,1,1,0,0,
0uk,327,L,false,229,2,1,1,1,1,
0uk,328,L,false,211,1,0,1,0,1,
0uk,329,L,true,222,1,0,0,0,1,
0uk,330,L,false,56,2,1,1,1,0,
0uk,331,L,true,39,2,0,1,1,1,
0uk,332,L,true,248,2,1,1,0,0,
0uk,333,L,true,230,1,1,1,1,1,
0uk,334,L,true,393,2,0,0,1,0,
0uk,335,L,false,291,2,0,1,1,1,
0uk,336,L,false,128,1,0,1,1,1,
0uk,337,L,false,54,2,0,1,1,0,
0uk,338,L,false,193,1,0,1,0,1,
0uk,339,L,false,485,1,0,0,0,0,
0uk,340,L,true,534,2,1,0,1,0,
0uk,341,L,true,457,2,1,1,1,1,
0uk,342,L,false,276,2,0,0,1,1,
0uk,343,L,false,367,1,0,1,1,1,
0uk,344,L,false,118,1,1,0,1,1,
0uk,345,L,false,333,1,1,1,1,1,
0uk,346,L,true,31,2,0,1,1,1,
0uk,347,L,false,406,2,1,0,1,1,
0uk,348,L,false,119,1,1,0,1,1,
0uk,349,L,true,139,1,1,0,0,0,
0uk,350,L,false,387,1,1,0,1,1,
0uk,351,L,false,103,2,0,0,1,1,
0uk,352,L,true,214,1,0,0,1,0,
