"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","timeout","failed_images","failed_audio","failed_video","view_history","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","outcome","p1conf","p2conf","p1rslt","p2rslt","correct","stimulus","question_order"
"","psychophysics","39","208756","0.0-2.0-0.12","aya","[""L""]","","","","","","1152","key","z","z","16.685763636363713","798","448.5","1","0","0","0","1","true","",""
"","psychophysics","40","209763","0.0-2.0-1.12","aya","[""L""]","","","","","","null","key","null","null","16.685542372881603","798","448.5","1","0","0","0","1","","",""
"","psychophysics","41","210772","0.0-2.0-2.12-0.12","aya","[""L""]","","","","","","null","key","null","null","16.68671666666681","798","448.5","1","0","0","0","1","","",""
"","psychophysics","42","212395","0.0-2.0-0.13","aya","[""L""]","","","","","","919","key","z","z","16.686187500000113","798","448.5","1","1","1","1","1","true","",""
"","psychophysics","43","213402","0.0-2.0-1.13","aya","[""L""]","","","","","","null","key","null","null","16.686491525423676","798","448.5","1","1","1","1","1","","",""
"","psychophysics","44","214412","0.0-2.0-2.13-0.13","aya","[""L""]","","","","","","null","key","null","null","16.68646666666658","798","448.5","1","1","1","1","1","","",""
"","psychophysics","45","216412","0.0-2.0-0.14","aya","[""L""]","","","","","","1297","key","m","m","16.685865546218384","798","448.5","2","0","0","1","1","true","",""
"","psychophysics","46","217419","0.0-2.0-1.14","aya","[""L""]","","","","","","null","key","null","null","16.686067796610217","798","448.5","2","0","0","1","1","","",""
"","psychophysics","47","218430","0.0-2.0-2.14-0.14","aya","[""L""]","","","","","","null","key","null","null","16.68690000000012","798","448.5","2","0","0","1","1","","",""
"","psychophysics","48","220140","0.0-2.0-0.15","aya","[""L""]","","","","","","1005","key","z","z","16.686584158415855","798","448.5","1","1","1","1","1","true","",""
"","psychophysics","49","221150","0.0-2.0-1.15","aya","[""L""]","","","","","","null","key","null","null","16.68690000000012","798","448.5","1","1","1","1","1","","",""
"","psychophysics","50","222159","0.0-2.0-2.15-0.15","aya","[""L""]","","","","","","null","key","null","null","16.685813559322337","798","448.5","1","1","1","1","1","","",""
"","psychophysics","51","223675","0.0-2.0-0.16","aya","[""L""]","","","","","","813","key","z","z","16.68631111111091","798","448.5","1","1","1","1","1","true","",""
"","psychophysics","52","224682","0.0-2.0-1.16","aya","[""L""]","","","","","","null","key","null","null","16.686881355931924","798","448.5","1","1","1","1","1","","",""
"","psychophysics","53","225692","0.0-2.0-2.16-0.16","aya","[""L""]","","","","","","null","key","null","null","16.68669999999984","798","448.5","1","1","1","1","1","","",""
"","psychophysics","54","227267","0.0-2.0-0.17","aya","[""L""]","","","","","","871","key","m","m","16.68639784946259","798","448.5","2","0","1","1","1","true","",""
"","psychophysics","55","228276","0.0-2.0-1.17","aya","[""L""]","","","","","","null","key","null","null","16.68716666666684","798","448.5","2","0","1","1","1","","",""
"","psychophysics","56","229285","0.0-2.0-2.17-0.17","aya","[""L""]","","","","","","null","key","null","null","16.685864406779913","798","448.5","2","0","1","1","1","","",""
"","psychophysics","57","230868","0.0-2.0-0.18","aya","[""L""]","","","","","","878","key","z","z","16.686478723404356","798","448.5","1","0","0","0","1","true","",""
"","psychophysics","58","231876","0.0-2.0-1.18","aya","[""L""]","","","","","","null","key","null","null","16.686779661017265","798","448.5","1","0","0","0","1","","",""
"","psychophysics","59","232886","0.0-2.0-2.18-0.18","aya","[""L""]","","","","","","null","key","null","null","16.6854666666671","798","448.5","1","0","0","0","1","","",""
"","psychophysics","60","234596","0.0-2.0-0.19","aya","[""L""]","","","","","","1006","key","m","m","16.686495049504764","798","448.5","2","1","0","1","1","true","",""
"","psychophysics","61","235604","0.0-2.0-1.19","aya","[""L""]","","","","","","null","key","null","null","16.686650000000373","798","448.5","2","1","0","1","1","","",""
"","psychophysics","62","236613","0.0-2.0-2.19-0.19","aya","[""L""]","","","","","","null","key","null","null","16.68616949152537","798","448.5","2","1","0","1","1","","",""
"","psychophysics","63","238379","0.0-2.0-0.20","aya","[""L""]","","","","","","1060","key","m","m","16.686323809523657","798","448.5","1","0","0","0","1","false","",""
"","psychophysics","64","239388","0.0-2.0-1.20","aya","[""L""]","","","","","","null","key","null","null","16.68693333333358","798","448.5","1","0","0","0","1","","",""
"","psychophysics","65","240396","0.0-2.0-3.20-0.20","aya","[""L""]","","","","","","null","key","null","null","16.685661016949116","798","448.5","1","0","0","0","1","","",""
"","psychophysics","66","242115","0.0-2.0-0.21","aya","[""L""]","","","","","","1016","key","z","z","16.68650000000015","798","448.5","1","1","1","1","1","true","",""
"","psychophysics","67","243125","0.0-2.0-1.21","aya","[""L""]","","","","","","null","key","null","null","16.687216666666306","798","448.5","1","1","1","1","1","","",""
"","psychophysics","68","244133","0.0-2.0-2.21-0.21","aya","[""L""]","","","","","","null","key","null","null","16.685830508474204","798","448.5","1","1","1","1","1","","",""
"","psychophysics","69","245629","0.0-2.0-0.22","aya","[""L""]","","","","","","792","key","z","z","16.686359550561914","798","448.5","1","1","1","1","1","true","",""
"","psychophysics","70","246636","0.0-2.0-1.22","aya","[""L""]","","","","","","null","key","null","null","16.686406779660885","798","448.5","1","1","1","1","1","","",""
"","psychophysics","71","247647","0.0-2.0-2.22-0.22","aya","[""L""]","","","","","","null","key","null","null","16.68638333333365","798","448.5","1","1","1","1","1","","",""
"","psychophysics","72","249139","0.0-2.0-0.23","aya","[""L""]","","","","","","788","key","z","z","16.686659090909167","798","448.5","2","1","1","1","0","false","",""
"","psychophysics","73","250150","0.0-2.0-1.23","aya","[""L""]","","","","","","null","key","null","null","16.686883333333146","798","448.5","2","1","1","1","0","","",""
"","psychophysics","74","251159","0.0-2.0-3.23-0.23","aya","[""L""]","","","","","","null","key","null","null","16.68591525423749","798","448.5","2","1","1","1","0","","",""
"","psychophysics","75","253038","0.0-2.0-0.24","aya","[""L""]","","","","","","1176","key","z","z","16.686124999999915","798","448.5","1","1","1","1","1","true","",""
"","psychophysics","76","254045","0.0-2.0-1.24","aya","[""L""]","","","","","","null","key","null","null","16.685915254236996","798","448.5","1","1","1","1","1","","",""
"","psychophysics","77","255056","0.0-2.0-2.24-0.24","aya","[""L""]","","","","","","null","key","null","null","16.68686666666666","798","448.5","1","1","1","1","1","","",""
"","psychophysics","78","256571","0.0-2.0-0.25","aya","[""L""]","","","","","","812","key","m","m","16.686471910112253","798","448.5","2","0","0","1","1","true","",""
"","psychophysics","79","257579","0.0-2.0-1.25","aya","[""L""]","","","","","","null","key","null","null","16.686849999999687","798","448.5","2","0","0","1","1","","",""
"","psychophysics","80","258588","0.0-2.0-2.25-0.25","aya","[""L""]","","","","","","null","key","null","null","16.685745762711907","798","448.5","2","0","0","1","1","","",""
"","psychophysics","81","259629","0.0-2.0-0.26","aya","[""L""]","","","","","","335","key","z","z","16.68667741935473","798","448.5","2","1","0","0","1","false","",""
"","psychophysics","82","260635","0.0-2.0-1.26","aya","[""L""]","","","","","","null","key","null","null","16.685915254236996","798","448.5","2","1","0","0","1","","",""
"","psychophysics","83","261646","0.0-2.0-3.26-0.26","aya","[""L""]","","","","","","null","key","null","null","16.686933333333098","798","448.5","2","1","0","0","1","","",""
"","psychophysics","84","263366","0.0-2.0-0.27","aya","[""L""]","","","","","","1015","key","z","z","16.68658823529418","798","448.5","2","1","1","0","1","false","",""
"","psychophysics","85","264373","0.0-2.0-1.27","aya","[""L""]","","","","","","null","key","null","null","16.685915254236996","798","448.5","2","1","1","0","1","","",""
"","psychophysics","86","265384","0.0-2.0-3.27-0.27","aya","[""L""]","","","","","","null","key","null","null","16.68621666666683","798","448.5","2","1","1","0","1","","",""
"","psychophysics","87","266987","0.0-2.0-0.28","aya","[""L""]","","","","","","899","key","z","z","16.685747368421136","798","448.5","1","0","0","1","1","true","",""
"","psychophysics","88","267994","0.0-2.0-1.28","aya","[""L""]","","","","","","null","key","null","null","16.68576271186476","798","448.5","1","0","0","1","1","","",""
"","psychophysics","89","269006","0.0-2.0-2.28-0.28","aya","[""L""]","","","","","","null","key","null","null","16.686249999999806","798","448.5","1","0","0","1","1","","",""
"","psychophysics","90","270541","0.0-2.0-0.29","aya","[""L""]","","","","","","831","key","m","m","16.686549450549716","798","448.5","2","1","0","0","1","true","",""
"","psychophysics","91","271548","0.0-2.0-1.29","aya","[""L""]","","","","","","null","key","null","null","16.685779661016138","798","448.5","2","1","0","0","1","","",""
"","psychophysics","92","272559","0.0-2.0-2.29-0.29","aya","[""L""]","","","","","","null","key","null","null","16.68678333333325","798","448.5","2","1","0","0","1","","",""
"","psychophysics","93","274587","0.0-2.0-0.30","aya","[""L""]","","","","","","1325","key","z","z","16.68574166666658","798","448.5","2","1","0","1","1","false","",""
"","psychophysics","94","275596","0.0-2.0-1.30","aya","[""L""]","","","","","","null","key","null","null","16.686500000000038","798","448.5","2","1","0","1","1","","",""
"","psychophysics","95","276604","0.0-2.0-3.30-0.30","aya","[""L""]","","","","","","null","key","null","null","16.685644067796265","798","448.5","2","1","0","1","1","","",""
"","psychophysics","96","279211","0.0-2.0-0.31","aya","[""L""]","","","","","","1904","key","m","m","16.68620645161305","798","448.5","1","0","0","1","1","false","",""
"","psychophysics","97","280219","0.0-2.0-1.31","aya","[""L""]","","","","","","null","key","null","null","16.68678333333325","798","448.5","1","0","0","1","1","","",""
"","psychophysics","98","281228","0.0-2.0-3.31-0.31","aya","[""L""]","","","","","","null","key","null","null","16.68576271186476","798","448.5","1","0","0","1","1","","",""
"","psychophysics","99","282843","0.0-2.0-0.32","aya","[""L""]","","","","","","911","key","z","z","16.686427083333303","798","448.5","1","0","0","1","1","true","",""
"","psychophysics","100","283851","0.0-2.0-1.32","aya","[""L""]","","","","","","null","key","null","null","16.686898305084778","798","448.5","1","0","0","1","1","","",""
"","psychophysics","101","284861","0.0-2.0-2.32-0.32","aya","[""L""]","","","","","","null","key","null","null","16.686733333332814","798","448.5","1","0","0","1","1","","",""
"","psychophysics","102","286723","0.0-2.0-0.33","aya","[""L""]","","","","","","1159","key","m","m","16.686336363636126","798","448.5","2","1","1","1","0","true","",""
"","psychophysics","103","287731","0.0-2.0-1.33","aya","[""L""]","","","","","","null","key","null","null","16.685699999999876","798","448.5","2","1","1","1","0","","",""
"","psychophysics","104","288743","0.0-2.0-2.33-0.33","aya","[""L""]","","","","","","null","key","null","null","16.686100000000444","798","448.5","2","1","1","1","0","","",""
"","psychophysics","105","290075","0.0-2.0-0.34","aya","[""L""]","","","","","","630","key","m","m","16.686692307692002","798","448.5","2","0","0","0","1","true","",""
"","psychophysics","106","291084","0.0-2.0-1.34","aya","[""L""]","","","","","","null","key","null","null","16.687100000000402","798","448.5","2","0","0","0","1","","",""
"","psychophysics","107","292092","0.0-2.0-2.34-0.34","aya","[""L""]","","","","","","null","key","null","null","16.68559322033918","798","448.5","2","0","0","0","1","","",""
"","psychophysics","108","293484","0.0-2.0-0.35","aya","[""L""]","","","","","","685","key","z","z","16.686891566264915","798","448.5","2","1","1","0","1","false","",""
"","psychophysics","109","294491","0.0-2.0-1.35","aya","[""L""]","","","","","","null","key","null","null","16.685728813559052","798","448.5","2","1","1","0","1","","",""
"","psychophysics","110","295502","0.0-2.0-3.35-0.35","aya","[""L""]","","","","","","null","key","null","null","16.686500000000038","798","448.5","2","1","1","0","1","","",""
"","psychophysics","111","296515","0.0-2.0-0.36","aya","[""L""]","","","","","","309","key","m","m","16.686050847457857","798","448.5","2","0","1","0","1","true","",""
"","psychophysics","112","297523","0.0-2.0-1.36","aya","[""L""]","","","","","","null","key","null","null","16.686900000000605","798","448.5","2","0","1","0","1","","",""
"","psychophysics","113","298531","0.0-2.0-2.36-0.36","aya","[""L""]","","","","","","null","key","null","null","16.68538983050888","798","448.5","2","0","1","0","1","","",""
"","psychophysics","114","300027","0.0-2.0-0.37","aya","[""L""]","","","","","","793","key","m","m","16.686651685393514","798","448.5","2","1","0","1","1","true","",""
"","psychophysics","115","301034","0.0-2.0-1.37","aya","[""L""]","","","","","","null","key","null","null","16.685949152541717","798","448.5","2","1","0","1","1","","",""
"","psychophysics","116","302044","0.0-2.0-2.37-0.37","aya","[""L""]","","","","","","null","key","null","null","16.686633333332914","798","448.5","2","1","0","1","1","","",""
"","psychophysics","117","304947","0.0-2.0-0.38","aya","[""L""]","","","","","","2199","key","m","m","16.68586127167619","798","448.5","2","0","0","0","1","true","",""
"","psychophysics","118","305954","0.0-2.0-1.38","aya","[""L""]","","","","","","null","key","null","null","16.68615254237301","798","448.5","2","0","0","0","1","","",""
"","psychophysics","119","306965","0.0-2.0-2.38-0.38","aya","[""L""]","","","","","","null","key","null","null","16.68638333333365","798","448.5","2","0","0","0","1","","",""
"","psychophysics","120","308835","0.0-2.0-0.39","aya","[""L""]","","","","","","1166","key","m","m","16.686036036036246","798","448.5","2","0","1","1","1","true","",""
"","psychophysics","121","309842","0.0-2.0-1.39","aya","[""L""]","","","","","","null","key","null","null","16.686542372881252","798","448.5","2","0","1","1","1","","",""
"","psychophysics","122","310854","0.0-2.0-2.39-0.39","aya","[""L""]","","","","","","null","key","null","null","16.687066666666457","798","448.5","2","0","1","1","1","","",""
"","psychophysics","123","312723","0.0-2.0-0.40","aya","[""L""]","","","","","","1166","key","m","m","16.68581081081081","798","448.5","1","0","1","1","0","false","",""
"","psychophysics","124","313730","0.0-2.0-1.40","aya","[""L""]","","","","","","null","key","null","null","16.686084745762578","798","448.5","1","0","1","1","0","","",""
"","psychophysics","125","314741","0.0-2.0-3.40-0.40","aya","[""L""]","","","","","","null","key","null","null","16.686549999999503","798","448.5","1","0","1","1","0","","",""
"","psychophysics","126","316435","0.0-2.0-0.41","aya","[""L""]","","","","","","989","key","z","z","16.68570999999996","798","448.5","1","1","0","0","1","true","",""
