"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","timeout","failed_images","failed_audio","failed_video","view_history","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","outcome","p1conf","p2conf","p1rslt","p2rslt","correct","stimulus","question_order"
"true","fullscreen","0","2035","0.0-0.0-0.0","d5l","[""l""]","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2043","0.0-0.0-1.0","d5l","[""l""]","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"","instructions","2","132819","0.0-1.0","d5l","[""l""]","","","","","[{""page_index"":0,""viewing_time"":90310},{""page_index"":1,""viewing_time"":18504},{""page_index"":2,""viewing_time"":21960}]","130775","","","","","","","","","","","","","",""
"","psychophysics","3","147487","0.0-2.0-0.0","d5l","[""l""]","","","","","","13958","key","m","m","16.671873863636343","912","513","1","1","1","1","1","false","",""
"","psychophysics","4","148500","0.0-2.0-1.0","d5l","[""l""]","","","","","","null","key","null","null","16.67313333333344","912","513","1","1","1","1","1","","",""
"","psychophysics","5","149522","0.0-2.0-3.0-0.0","d5l","[""l""]","","","","","","null","key","null","null","16.672966666666618","912","513","1","1","1","1","1","","",""
"","psychophysics","6","151960","0.0-2.0-0.1","d5l","[""l""]","","","","","","1733","key","m","m","16.672324137930993","912","513","1","1","1","1","1","false","",""
"","psychophysics","7","152970","0.0-2.0-1.1","d5l","[""l""]","","","","","","null","key","null","null","16.67305000000003","912","513","1","1","1","1","1","","",""
"","psychophysics","8","153981","0.0-2.0-3.1-0.1","d5l","[""l""]","","","","","","null","key","null","null","16.672779661016754","912","513","1","1","1","1","1","","",""
"","psychophysics","9","157520","0.0-2.0-0.2","d5l","[""l""]","","","","","","2824","key","z","z","16.672009433962334","912","513","1","0","0","0","0","true","",""
"","psychophysics","10","158528","0.0-2.0-1.2","d5l","[""l""]","","","","","","null","key","null","null","16.67189830508462","912","513","1","0","0","0","0","","",""
"","psychophysics","11","159540","0.0-2.0-2.2-0.2","d5l","[""l""]","","","","","","null","key","null","null","16.672866666666717","912","513","1","0","0","0","0","","",""
"","psychophysics","12","163080","0.0-2.0-0.3","d5l","[""l""]","","","","","","2835","key","z","z","16.6721469194313","912","513","2","0","0","1","1","false","",""
"","psychophysics","13","164090","0.0-2.0-1.3","d5l","[""l""]","","","","","","null","key","null","null","16.672216666666404","912","513","2","0","0","1","1","","",""
"","psychophysics","14","165095","0.0-2.0-3.3-0.3","d5l","[""l""]","","","","","","null","key","null","null","16.672491525423663","912","513","2","0","0","1","1","","",""
"","psychophysics","15","166024","0.0-2.0-0.4","d5l","[""l""]","","","","","","224","key","m","m","16.672836363636254","912","513","2","0","1","1","1","true","",""
"","psychophysics","16","167032","0.0-2.0-1.4","d5l","[""l""]","","","","","","null","key","null","null","16.671864406779896","912","513","2","0","1","1","1","","",""
"","psychophysics","17","168043","0.0-2.0-2.4-0.4","d5l","[""l""]","","","","","","null","key","null","null","16.672816666666282","912","513","2","0","1","1","1","","",""
"","psychophysics","18","170416","0.0-2.0-0.5","d5l","[""l""]","","","","","","1669","key","m","m","16.672297872340387","912","513","1","0","1","0","0","false","",""
"","psychophysics","19","171425","0.0-2.0-1.5","d5l","[""l""]","","","","","","null","key","null","null","16.671683333333444","912","513","1","0","1","0","0","","",""
"","psychophysics","20","172434","0.0-2.0-3.5-0.5","d5l","[""l""]","","","","","","null","key","null","null","16.670932203390187","912","513","1","0","1","0","0","","",""
