subID,trialNum,cntBalance,correct,rt,p1conf,p2conf,p1rslt,p2rslt,
d5l,97,l,true,167,1,0,1,0,
d5l,98,l,true,3510,1,1,0,1,
d5l,99,l,true,236,1,0,0,1,
d5l,100,l,false,92,0,0,1,1,
brk,brk,brk,brk,brk,brk,brk,brk,brk,
d5l,101,l,true,4219,1,0,1,0,
d5l,102,l,false,447,0,1,1,0,
d5l,103,l,false,960,1,1,0,1,
d5l,104,l,true,230,1,0,1,0,
d5l,105,l,true,53,0,0,1,0,
d5l,106,l,false,167,1,0,1,0,
d5l,107,l,true,209,1,1,1,1,
d5l,108,l,true,263,1,1,0,1,
d5l,109,l,true,45,1,0,1,1,
d5l,110,l,false,206,1,1,1,1,
d5l,111,l,false,19,0,0,0,0,
d5l,112,l,true,528,1,0,1,1,
d5l,113,l,true,775,0,0,1,1,
d5l,114,l,false,418,0,0,1,0,
d5l,115,l,false,91,1,1,1,1,
d5l,116,l,true,325,0,1,0,1,
d5l,117,l,true,364,0,0,1,0,
d5l,118,l,false,200,0,0,1,0,
d5l,119,l,false,213,0,1,1,1,
d5l,120,l,true,390,0,0,1,1,
d5l,121,l,true,388,0,0,1,1,
d5l,122,l,true,382,1,1,1,1,
d5l,123,l,false,205,0,1,1,1,
d5l,124,l,true,155,1,0,0,0,
d5l,125,l,true,331,1,1,0,1,
d5l,126,l,false,39,1,1,0,1,
d5l,127,l,true,61,1,0,1,1,
d5l,128,l,true,157,1,0,1,0,
d5l,129,l,false,238,0,1,1,0,
d5l,130,l,true,366,1,1,1,1,
d5l,131,l,false,345,1,1,0,1,
d5l,132,l,true,190,1,1,1,1,
d5l,133,l,true,228,1,1,1,0,
d5l,134,l,false,525,1,1,0,1,
d5l,135,l,false,185,1,1,1,1,
d5l,136,l,false,45,1,0,1,0,
d5l,137,l,false,94,0,1,1,1,
d5l,138,l,true,28,1,0,0,0,
d5l,139,l,false,44,1,0,0,0,
d5l,140,l,true,341,0,1,1,1,
d5l,141,l,true,1935,0,1,0,1,
d5l,142,l,false,8527,0,1,1,0,
d5l,143,l,false,3342,1,1,0,1,
d5l,144,l,true,8432,0,1,1,1,
d5l,145,l,false,1311,0,1,1,0,
d5l,146,l,true,2057,1,0,1,1,
d5l,147,l,true,2004,1,1,1,1,
d5l,148,l,true,943,0,0,1,1,
d5l,149,l,true,525,1,0,1,1,
d5l,150,l,false,776,0,0,0,0,
d5l,151,l,true,994,0,0,1,1,
d5l,152,l,true,780,1,1,1,1,
d5l,153,l,true,736,1,1,1,1,
d5l,154,l,false,976,0,1,0,1,
d5l,155,l,true,1038,0,0,1,1,
d5l,156,l,true,705,0,0,1,1,
d5l,157,l,false,2150,1,0,0,1,
d5l,158,l,false,1248,0,1,0,0,
d5l,159,l,true,2137,0,0,1,0,
d5l,160,l,false,2349,1,1,0,1,
d5l,161,l,false,788,0,0,0,0,
d5l,162,l,true,1536,1,1,1,1,
d5l,163,l,true,1928,1,1,1,1,
d5l,164,l,true,1909,1,0,1,0,
d5l,165,l,true,1353,1,1,0,1,
d5l,166,l,true,1493,1,1,1,0,
d5l,167,l,true,1660,1,0,0,1,
d5l,168,l,true,1106,0,1,1,1,
d5l,169,l,false,917,1,1,0,1,
d5l,170,l,false,438,1,0,0,0,
d5l,171,l,false,96,0,0,1,1,
d5l,172,l,false,572,0,1,0,1,
d5l,173,l,false,4,1,1,1,1,
d5l,174,l,false,479,0,0,0,1,
d5l,175,l,true,184,0,1,0,1,
d5l,176,l,false,993,0,0,0,1,
d5l,177,l,false,1319,0,0,1,0,
d5l,178,l,true,897,0,0,1,1,
d5l,179,l,false,1319,0,0,1,0,
d5l,180,l,true,600,1,1,1,1,
d5l,181,l,true,934,0,1,1,1,
d5l,182,l,true,1015,1,1,1,1,
d5l,183,l,true,1408,1,1,1,0,
d5l,184,l,false,1313,1,0,0,0,
d5l,185,l,true,2175,1,0,1,1,
d5l,186,l,false,4703,1,1,1,1,
d5l,187,l,false,1040,0,1,1,0,
d5l,188,l,false,590,1,0,1,1,
d5l,189,l,true,325,0,0,1,1,
d5l,190,l,true,2007,0,1,1,1,
d5l,191,l,true,3377,1,0,1,1,
d5l,192,l,true,968,0,0,1,1,
d5l,193,l,true,805,0,1,1,1,
d5l,194,l,true,1156,0,1,0,1,
d5l,195,l,true,875,0,1,1,1,
d5l,196,l,false,910,0,1,0,0,
d5l,197,l,false,912,0,0,0,0,
d5l,198,l,true,596,0,1,1,1,
d5l,199,l,true,832,0,1,1,1,
d5l,200,l,true,839,0,1,1,1,
brk,brk,brk,brk,brk,brk,brk,brk,brk,
d5l,201,l,true,2489,0,0,1,1,
d5l,202,l,true,2498,0,0,1,0,
d5l,203,l,true,96,1,0,1,0,
d5l,204,l,false,1446,1,1,1,0,
d5l,205,l,true,882,0,1,1,1,
d5l,206,l,true,838,0,0,1,1,
d5l,207,l,false,927,1,1,0,0,
d5l,208,l,true,828,1,1,1,1,
d5l,209,l,true,966,0,1,1,1,
d5l,210,l,true,972,0,0,1,1,
d5l,211,l,false,1088,0,1,1,0,
d5l,212,l,false,758,1,0,0,0,
d5l,213,l,false,1073,1,0,0,0,
d5l,214,l,true,1125,1,0,1,1,
d5l,215,l,true,806,1,1,1,1,
d5l,216,l,false,3444,0,1,0,1,
d5l,217,l,false,175,0,1,1,1,
d5l,218,l,true,746,1,0,1,1,
d5l,219,l,false,861,1,0,1,0,
d5l,220,l,true,1271,1,1,1,0,
d5l,221,l,true,741,0,0,1,1,
d5l,222,l,true,907,0,0,1,1,
d5l,223,l,false,795,1,1,1,0,
d5l,224,l,true,130,0,1,1,0,
d5l,225,l,false,1170,1,0,0,0,
d5l,226,l,true,256,1,1,1,1,
d5l,227,l,false,716,1,1,1,1,
d5l,228,l,true,399,1,1,0,1,
d5l,229,l,true,705,1,1,0,1,
d5l,230,l,false,2163,1,0,1,1,
d5l,231,l,true,1670,0,0,0,1,
d5l,232,l,false,1506,0,1,0,1,
d5l,233,l,true,324,0,0,0,1,
d5l,234,l,false,332,0,0,1,0,
d5l,235,l,true,84,1,1,1,1,
d5l,236,l,false,989,1,0,0,1,
d5l,237,l,true,638,1,1,1,1,
d5l,238,l,false,167,0,0,1,1,
d5l,239,l,false,199,1,1,1,0,
d5l,240,l,false,14,0,0,1,1,
d5l,241,l,false,539,1,0,0,1,
d5l,242,l,true,115,0,0,1,1,
d5l,243,l,true,87,1,1,0,1,
d5l,244,l,true,380,1,1,0,1,
d5l,245,l,true,1175,1,0,0,1,
d5l,246,l,true,1523,0,1,1,1,
d5l,247,l,true,595,0,0,1,1,
d5l,248,l,true,758,1,0,1,0,
d5l,249,l,true,908,1,1,1,1,
d5l,250,l,true,1447,1,0,1,1,
d5l,251,l,true,5479,1,1,1,1,
d5l,252,l,false,32,1,1,1,1,
d5l,253,l,true,1634,0,0,1,1,
d5l,254,l,true,798,0,1,1,1,
d5l,255,l,true,1038,0,0,1,0,
d5l,256,l,true,1780,1,0,1,1,
d5l,257,l,true,1239,1,0,0,1,
d5l,258,l,true,2761,0,0,0,1,
d5l,259,l,true,1038,1,0,1,1,
d5l,260,l,true,4513,1,1,0,1,
d5l,261,l,true,831,1,0,1,0,
d5l,262,l,true,8493,1,0,1,1,
d5l,263,l,true,2918,1,1,1,1,
d5l,264,l,true,1823,1,0,1,0,
d5l,265,l,false,6414,1,0,0,1,
d5l,266,l,true,1198,0,0,1,1,
d5l,267,l,true,2463,1,1,1,1,
d5l,268,l,true,999,0,0,1,1,
d5l,269,l,true,447,0,0,0,1,
d5l,270,l,false,595,1,1,1,1,
d5l,271,l,false,123,1,1,0,1,
d5l,272,l,true,968,1,1,1,0,
d5l,273,l,true,3124,0,1,0,1,
d5l,274,l,true,60,0,0,0,1,
d5l,275,l,true,196,1,0,1,1,
d5l,276,l,false,2663,1,0,0,1,
d5l,277,l,true,901,1,0,0,1,
d5l,278,l,false,4625,0,1,1,1,
d5l,279,l,false,67,1,1,0,1,
d5l,280,l,true,184,0,1,1,1,
d5l,281,l,true,96,1,0,0,1,
d5l,282,l,true,20,1,0,1,1,
d5l,283,l,true,29,1,0,1,0,
d5l,284,l,false,454,0,1,1,1,
d5l,285,l,true,59,1,0,0,1,
d5l,286,l,false,295,1,1,1,1,
d5l,287,l,false,5902,0,1,0,1,
d5l,288,l,true,646,1,0,0,0,
d5l,289,l,false,253,0,0,1,0,
d5l,290,l,false,2309,0,0,1,1,
d5l,291,l,false,3839,1,1,1,1,
d5l,292,l,true,1958,1,1,1,1,
d5l,293,l,true,3668,0,0,1,1,
d5l,294,l,true,525,0,0,1,1,
d5l,295,l,true,1488,1,1,1,1,
d5l,296,l,true,139,0,0,0,0,
d5l,297,l,true,29,1,0,0,1,
d5l,298,l,false,7980,1,1,0,1,
d5l,299,l,true,5421,1,1,0,1,
d5l,300,l,true,4015,1,0,1,1,
brk,brk,brk,brk,brk,brk,brk,brk,brk,
d5l,301,l,true,6525,1,0,1,1,
d5l,302,l,true,1980,1,0,1,1,
d5l,303,l,true,1311,0,0,1,1,
d5l,304,l,true,2413,1,0,1,1,
d5l,305,l,false,5647,1,0,0,1,
d5l,306,l,true,1457,1,1,1,1,
d5l,307,l,false,1323,0,0,1,0,
d5l,308,l,false,4383,0,1,0,0,
d5l,309,l,false,1254,1,0,0,0,
d5l,310,l,true,1535,1,1,1,1,
d5l,311,l,true,1547,1,1,1,1,
d5l,312,l,true,2807,1,0,1,1,
d5l,313,l,true,1785,0,1,0,1,
d5l,314,l,true,1143,1,0,1,0,
d5l,315,l,true,807,1,1,1,1,
d5l,316,l,true,789,1,0,1,1,
d5l,317,l,true,902,1,1,1,1,
d5l,318,l,true,1562,0,0,1,1,
d5l,319,l,true,1950,1,0,1,1,
d5l,320,l,true,948,0,0,1,1,
d5l,321,l,true,861,0,0,1,1,
d5l,322,l,true,980,1,1,1,1,
d5l,323,l,true,1207,1,0,0,0,
d5l,324,l,false,1726,0,0,1,1,
d5l,325,l,false,226,1,1,1,1,
d5l,326,l,true,2879,0,0,1,1,
d5l,327,l,true,1354,1,1,1,1,
d5l,328,l,true,1650,0,1,1,1,
d5l,329,l,true,7503,0,0,1,0,
d5l,330,l,true,9724,0,0,1,1,
d5l,331,l,false,1367,0,0,0,0,
d5l,332,l,false,2822,0,0,1,0,
d5l,333,l,true,849,0,1,1,1,
d5l,334,l,true,1006,1,1,1,1,
d5l,335,l,true,3735,0,0,1,0,
d5l,336,l,true,4183,0,0,1,1,
d5l,337,l,true,1452,1,0,1,1,
d5l,338,l,true,2930,1,0,1,1,
d5l,339,l,false,1347,0,0,1,1,
d5l,340,l,false,679,0,0,0,1,
d5l,341,l,false,5590,1,0,1,0,
d5l,342,l,true,4935,0,0,1,1,
d5l,343,l,true,773,1,1,1,1,
d5l,344,l,true,990,0,0,1,0,
d5l,345,l,true,996,0,1,1,0,
d5l,346,l,true,1282,0,0,1,0,
d5l,347,l,true,2229,0,1,1,1,
d5l,348,l,true,4439,1,0,1,1,
d5l,349,l,false,3241,1,1,1,0,
d5l,350,l,true,1032,0,1,1,0,
d5l,351,l,true,703,0,0,1,0,
d5l,352,l,false,412,0,0,1,0,
d5l,353,l,true,510,1,0,1,0,
d5l,354,l,true,713,1,1,1,1,
d5l,355,l,false,280,0,1,1,0,
d5l,356,l,true,1358,1,1,1,1,
d5l,357,l,true,793,1,1,1,1,
d5l,358,l,true,898,1,1,1,1,
d5l,359,l,true,2378,0,1,1,1,
d5l,360,l,true,859,1,0,1,1,
d5l,361,l,false,1232,0,0,0,0,
d5l,362,l,false,5068,0,0,1,0,
d5l,363,l,true,988,0,1,1,1,
d5l,364,l,true,688,0,0,1,1,
d5l,365,l,true,848,0,0,1,1,
d5l,366,l,true,737,1,1,1,1,
d5l,367,l,true,5323,0,1,1,1,
d5l,368,l,true,8892,1,1,1,0,
d5l,369,l,false,1159,0,0,1,0,
d5l,370,l,false,1035,0,0,1,0,
d5l,371,l,false,8630,0,1,0,0,
d5l,372,l,false,390,1,0,1,0,
d5l,373,l,false,1072,1,0,0,1,
d5l,374,l,true,1125,0,0,1,1,
d5l,375,l,false,1029,0,0,0,1,
d5l,376,l,true,1498,0,1,1,1,
d5l,377,l,true,2751,1,1,1,1,
d5l,378,l,true,1265,1,1,1,1,
d5l,379,l,true,939,1,1,1,1,
d5l,380,l,false,7948,0,1,0,1,
d5l,381,l,true,2282,1,1,0,1,
d5l,382,l,false,2535,0,0,0,0,
d5l,383,l,true,7224,0,1,1,0,
d5l,384,l,true,1484,0,0,1,0,
d5l,385,l,true,1890,0,0,1,0,
d5l,386,l,false,995,0,1,0,0,
d5l,387,l,true,6174,0,1,1,0,
d5l,388,l,true,4424,0,1,1,1,
d5l,389,l,false,1598,1,0,0,1,
d5l,390,l,false,1765,0,1,1,1,
d5l,391,l,true,1895,0,1,1,1,
d5l,392,l,true,2078,1,1,1,1,
d5l,393,l,true,1684,0,1,1,1,
d5l,394,l,true,3043,1,0,0,1,
d5l,395,l,true,5964,1,0,1,0,
d5l,396,l,true,1377,0,0,1,1,
d5l,397,l,true,848,0,1,1,0,
d5l,398,l,false,1524,0,0,1,0,
d5l,399,l,true,5741,0,0,1,1,
d5l,400,l,true,2773,1,1,1,1,
